estrato;talhao;area;distkm;parcela;id;ncovas;nfustes;dapmed;htmed;hd;ab;vtsc;vtcc
494593;828;85,03;289,98;1335;47,96;1733,35;1733,35;11,55;17,46;20,02;18,54;131,22;155,34
494593;828;85,03;289,98;1335;61,86;1733,35;1733,35;12,82;21,33;23,63;22,88;206,38;234,7
494593;828;85,03;289,98;1335;76,51;1733,35;1733,35;13,63;23,64;26,87;25,99;261,9;297,84
494593;829;49,29;237,3;1336;23,23;1581,9;1502,81;7,8;9,91;10,8;7,28;26,86;33,78
494593;829;49,29;237,3;1336;36,37;1581,9;1529,17;10,48;13,76;14,48;13,57;72,78;89,62
494593;829;49,29;237,3;1336;46,32;1581,9;1529,17;11,68;17,13;17,78;16,84;114,4;136,32
494593;829;49,29;237,3;1336;60,22;1581,9;1502,81;13,27;21,22;22,2;21,19;188,57;214,44
494593;829;49,29;237,3;1336;74,87;1581,9;1502,81;14,36;24,24;25,8;24,95;255,32;290,35
494593;830;120,87;233,41;1337;27,79;1547,34;1547,34;9,15;11,36;11,72;10,24;41,91;52,3
494593;830;120,87;233,41;1337;38,76;1547,34;1547,34;11,78;15,68;16,44;17,02;101,31;123,15
494593;830;120,87;233,41;1337;52,66;1547,34;1547,34;13,44;20,22;21,2;22,27;188,6;214,48
494593;830;120,87;233,41;1337;67,31;1547,34;1547,34;14,57;23,97;25,36;26,29;265,28;301,68
494593;830;120,87;233,41;1338;38,76;1560;1580;12,81;18,44;19,6;20,99;148,58;176,42
494593;830;120,87;233,41;1338;52,66;1560;1580;14,57;22,32;24,58;27,49;265,52;301,95
494593;830;120,87;233,41;1338;67,31;1560;1580;15,74;26,13;29,02;32,32;368,47;419,02
494593;831;121,52;228;1339;27,86;1481,02;1458,92;8,1;11,43;11,28;7,79;32,68;40,62
494593;831;121,52;228;1339;38,83;1481,02;1436,81;10,67;14,97;16,58;13,21;77,8;94,44
494593;831;121,52;228;1339;52,73;1481,02;1436,81;12,36;19,29;20,44;17,76;144,63;164,47
494593;831;121,52;228;1339;68,53;1481,02;1436,81;13,29;22,07;23,82;20,61;193,17;219,68
494593;831;121,52;228;1340;38,83;1540;1500;10,92;16,25;18,62;14,55;95,1;113,65
494593;831;121,52;228;1340;52,73;1540;1480;13;20,92;23,18;20,3;181,43;206,33
494593;831;121,52;228;1340;68,53;1540;1480;14,13;24,62;27,4;24,16;255,27;290,3
494593;832;166,2;52,91;1341;38,67;1320;1340;11,98;16,99;17,64;15,24;99,41;119,13
494593;832;166,2;52,91;1341;52,69;1320;1340;13,72;22,09;22,36;20,02;164,69;192,77
494593;832;166,2;52,91;1341;63,96;1320;1340;14,61;24,83;25,24;22,75;219,82;252,57
494593;833;132,69;191,9;1342;20,5;1360;1360;7,97;10,52;11,4;6,91;27,32;34,15
494593;833;132,69;191,9;1342;31,73;1360;1360;11,48;16,44;16,72;14,4;92,23;110,74
494593;833;132,69;191,9;1342;45,76;1360;1360;14,14;21,36;22,86;22,04;180,13;210,84
494593;833;132,69;191,9;1342;57,03;1360;1360;15,13;23,37;25,54;25,33;238,17;273,66
494593;833;132,69;191,9;1343;20,5;1340;1320;8,57;10,49;11,42;7,69;29,34;36,83
494593;833;132,69;191,9;1343;45,76;1340;1320;14,46;21,58;22,72;21,98;178,35;208,76
494593;833;132,69;191,9;1343;57,03;1340;1320;15,58;25,99;27,8;25,58;262,81;301,97
494593;834;74,9;294,03;1344;23,49;1702,07;1702,07;7,24;8,16;9,14;7,22;21,27;27,31
494593;834;74,9;294,03;1344;34,69;1702,07;1702,07;10,29;13,55;14,72;14,67;77,88;96,05
494593;834;74,9;294,03;1344;47,86;1702,07;1702,07;12,29;19,14;21,46;21,22;168,39;196,58
494593;834;74,9;294,03;1344;60,68;1702,07;1702,07;13,38;21,03;24,32;25,44;222,14;255,24
494593;834;74,9;294,03;1344;72,83;1702,07;1702,07;14,23;24,03;28,4;29,16;295,59;336,42
494593;835;98,73;349,74;1345;34,72;1580;1560;11,53;16,38;17,26;16,53;105,08;126,26
494593;835;98,73;349,74;1345;47,9;1580;1560;13,2;22,49;23,18;21,79;204,08;232,73
494593;835;98,73;349,74;1345;60,71;1580;1560;14,22;23,24;24,98;25,44;234,67;269,64
494593;835;98,73;349,74;1345;72,86;1580;1560;15,01;26,47;29,28;28,54;304,28;346,32
494593;836;138,37;131,29;1346;53,42;1440;1420;14,98;22,15;24,12;25,65;226,42;261,55
494593;836;138,37;131,29;1346;65,64;1440;1420;15,86;23,44;26,94;28,94;272,82;310,5
494593;836;138,37;131,29;1346;77,56;1440;1420;16,47;26,25;30,12;31,4;340,18;382,27
494593;837;62,74;152,68;1347;22,4;1720,38;1777,73;6,06;8,16;9,4;5,25;16,74;21,27
494593;837;62,74;152,68;1347;36,17;1720,38;1777,73;9,67;14,98;17;13,33;80,45;96,82
494593;837;62,74;152,68;1347;45,14;1720,38;1777,73;11,1;17,26;19,32;17,63;123,61;146,41
494593;837;62,74;152,68;1347;58,51;1720,38;1777,73;12,33;20,65;23,17;21,93;188,42;214,32
494593;837;62,74;152,68;1347;70,43;1720,38;1777,73;13,13;23,09;25,67;25,02;232,71;264,86
494593;837;62,74;152,68;1347;77,86;1720,38;1777,73;13,47;24,07;26,93;26,42;260,41;292,63
494593;838;53,58;267,07;1348;24,05;1609,23;1636,05;8,77;12,14;13,6;10,03;46,46;57,27
494593;838;53,58;267,07;1348;37,81;1609,23;1636,05;10,83;15,87;17,2;15,43;96,26;115,8
494593;838;53,58;267,07;1348;46,78;1609,23;1636,05;11,59;17,69;19,22;17,76;126;149,19
494593;838;53,58;267,07;1348;60,15;1609,23;1636,05;13,12;20,61;22,95;23,05;198,14;225,38
494593;838;53,58;267,07;1348;72,08;1609,23;1636,05;13,93;22,64;25,65;26,12;239,75;272,87
494593;838;53,58;267,07;1348;79,5;1609,23;1636,05;14,08;23,05;25,75;26,78;254,16;285,6
494593;839;28,56;229,77;1349;24,05;1629,68;1656,84;8,65;11,66;12,3;9,88;43,04;53,36
494593;839;28,56;229,77;1349;37,81;1629,68;1656,84;10,18;14,7;15,56;13,68;79,39;96,32
494593;839;28,56;229,77;1349;46,78;1629,68;1656,84;10,8;15,23;16,42;15,41;91,76;111,2
494593;839;28,56;229,77;1349;60,15;1629,68;1656,84;12,44;19,11;20,8;20,54;162,15;184,44
494593;839;28,56;229,77;1349;72,08;1629,68;1656,84;13,37;21,76;23,77;23,85;206,44;234,96
494593;839;28,56;229,77;1349;79,5;1629,68;1656,84;13,6;22,84;25,02;24,72;227,41;255,54
494593;840;41,11;135,47;1350;23,46;1600;1580;8,47;10;11,56;9,09;33,12;41,76
494593;840;41,11;135,47;1350;35,45;1600;1580;11,95;15,06;17,04;18,39;107,44;131,29
494593;840;41,11;135,47;1350;48,65;1600;1580;13,58;18,15;20,66;24,03;172,03;201,36
494593;840;41,11;135,47;1350;60,71;1600;1560;14,64;20,73;23,88;27,82;239,95;275,71
494593;840;41,11;135,47;1351;35,45;1460;1440;12,42;16,4;18,1;18,2;116,42;140,45
494593;840;41,11;135,47;1351;48,65;1460;1440;14,05;18,96;21,32;23,43;175,44;205,36
494593;840;41,11;135,47;1351;60,71;1460;1440;15,1;23,12;25,44;27,35;255,39;293,44
494593;841;44,06;97,95;1352;23,62;1640;1620;8,95;11,2;12,98;10,41;43,05;53,67
494593;841;44,06;97,95;1352;35,61;1640;1620;11,7;16,91;18,1;17,93;117,99;141,23
494593;841;44,06;97,95;1352;48,82;1640;1620;13,15;20,1;22,98;22,81;177,05;207,23
494593;841;44,06;97,95;1352;60,87;1640;1620;13,98;23,28;26,38;26,04;247,03;283,84
494593;842;160,37;253,16;1353;23,59;1520;1580;9,18;12,06;12,76;10,68;47,42;58,75
494593;842;160,37;253,16;1353;35,58;1520;1580;12,01;18,4;17,94;18,58;129,07;153,24
494593;842;160,37;253,16;1353;48,78;1520;1580;13,54;20,37;22,16;23,92;186,98;218,86
494593;842;160,37;253,16;1353;60,84;1520;1560;14,58;21,96;25,22;27,65;248,62;285,67
