"parcela";"estrato";"talhao";"area";"distkm";"id";"ncovas";"nfustes";"dapmed";"htmed";"hd";"ab";"vtsc";"vtcc";"sitio";"licl4";"lscl4";"lscl3";"lscl2";"lscl1";"cls";"mudou";"nmudou";"ncls";"s";"max_id";"vtcc2";"vtcc3";"vtcc4";"vtcc5";"vtcc6";"vtcc7";"vtcc8";"vtcc9";"vtcc10";"ima2";"ima3";"ima4";"ima5";"ima6";"ima7";"ima8";"ima9";"ima10";"ica3";"ica4";"ica5";"ica6";"ica7";"ica8";"ica9";"ica10"
1579;494631;1005;56,84;137,81;66,43;1448,752509;1490,145438;16,90901143;26,67774264;30,05126634;33,19712893;353,6301393;402,4841436;30,99549527;21,30484199;23,99624469;26,72836163;29,49808362;32,30277699;1;0;1;1;31,54;66,43;82,1688254114027;190,173101099595;289,314428656834;372,136866271457;440,140262450654;496,197123512869;542,877197672881;542,877197672881;615,698225512145;41,0844127057014;63,391033699865;72,3286071642085;74,4273732542914;73,3567104084423;70,8853033589813;67,8596497091101;60,3196886303201;61,5698225512145;108,004275688192;99,1413275572391;82,8224376146226;68,0033961791969;56,0568610622151;46,6800741600121;0;72,8210278392645
1580;494631;1005;56,84;137,81;66,43;1448,752509;1572,931296;16,35020689;26,0878934;30,89982138;33,58001352;363,554094;413,7637167;31,75322073;21,30484199;23,99624469;26,72836163;29,49808362;32,30277699;1;0;1;1;31,54;66,43;85,2149914156463;194,844599191891;294,628365289301;377,595027458456;445,513368053666;501,384701289136;547,840117634275;547,840117634275;620,197037016397;42,6074957078231;64,9481997306304;73,6570913223254;75,5190054916913;74,2522280089443;71,626385898448;68,4800147042843;60,8711241815861;62,0197037016397;109,629607776245;99,7837660974103;82,966662169155;67,9183405952093;55,8713332354704;46,4554163451385;0;72,3569193821221
1581;494631;1006;46,64;98,68;55,49;1572,931296;1531,538367;15,02563317;23,34561187;24,73227498;26,23276865;236,4157131;269,0850821;28,72463801;17,57323531;20,59452896;23,77950773;27,12122805;30,61360083;2;0;1;2;29,13;55,49;66,1154432161805;154,047026979938;235,141088796004;303,063508777865;358,925016108041;405,025491941694;443,446601010294;443,446601010294;503,435563460419;33,0577216080903;51,3490089933128;58,7852721990009;60,6127017555731;59,8208360180069;57,8607845630991;55,4308251262868;49,2718445566993;50,3435563460419;87,9315837637579;81,0940618160654;67,9224199818616;55,8615073301759;46,1004758336524;38,4211090686004;0;59,9889624501249
1582;494631;1006;46,64;98,68;55,49;1676,413618;1510,841903;16,20533164;23,34561187;26,13963456;30,41345446;277,3947126;315,7038683;29,77742307;17,57323531;20,59452896;23,77950773;27,12122805;30,61360083;2;0;0;2;29,13;55,49;97,855977517174;200,06738011085;286,068967046846;354,525456935497;409,039463914145;453,038444030495;489,116644396946;489,116644396946;544,503631678651;48,927988758587;66,6891267036168;71,5172417617116;70,9050913870995;68,1732439856908;64,7197777186421;61,1395805496182;54,3462938218829;54,4503631678651;102,211402593676;86,0015869359959;68,4564898886512;54,5140069786472;43,99898011635;36,0782003664513;0;55,3869872817049
1583;494631;1007;116,75;98,65;55,72;1676,413618;1635,020689;14,61170388;22,38322627;24,79436437;26,51217092;230,9414982;262,8450981;28,72211483;17,65691448;20,67234557;23,84818629;27,17749541;30,65419105;2;0;1;2;29,13;55,72;67,5560216171688;156,276648690294;237,689009576515;305,687801136157;361,513161095663;407,527549576319;445,842657265752;445,842657265752;505,610543824658;33,7780108085844;52,0922162300981;59,4222523941288;61,1375602272313;60,2521935159439;58,2182213680456;55,730332158219;49,538073029528;50,5610543824658;88,7206270731254;81,4123608862212;67,9987915596413;55,8253599595068;46,0143884806557;38,3151076894325;0;59,7678865589068
1584;494631;1008;161,01;114,95;55,81;1759,199476;1697,110082;14,7462309;23,75954115;27,2779401;28,46798681;266,0530501;302,7996227;30,55772291;17,68960082;20,70272125;23,87497843;27,19943346;30,67000853;1;0;1;2;29,13;55,81;81,4681770425757;177,055753677513;261,018366381235;329,463783137614;384,797365650261;429,924685685929;467,210507699145;467,210507699145;524,905240304221;40,7340885212879;59,0185845591711;65,2545915953087;65,8927566275229;64,1328942750435;61,4178122408471;58,4013134623931;51,9122786332383;52,4905240304221;95,5875766349375;83,9626127037217;68,4454167563795;55,3335825126468;45,1273200356683;37,2858220132152;0;57,6947326050764
1585;494631;1009;129,94;263,22;55,32;1738,503011;1738,503011;14,90145438;22,77645909;23,94580933;29,01644312;251,4413462;286,1700135;28,16571163;17,51124982;20,53683693;23,72855108;27,07945045;30,58344361;2;0;1;2;29,13;55,32;86,7399518169097;184,613800572985;269,331193919396;337,831508340911;392,92453648052;437,696142404046;474,591981329814;474,591981329814;531,529219904882;43,3699759084548;61,5379335243284;67,332798479849;67,5663016681822;65,4874227467533;62,5280203434352;59,3239976662268;52,7324423699794;53,1529219904882;97,8738487560754;84,7173933464108;68,5003144215152;55,093028139609;44,7716059235262;36,8958389257682;0;56,937238575068
1586;494631;1010;73,6;50,51;55,81;1490,145438;1531,538367;16,97110082;26,02580401;28,25067393;32,99016428;328,8150785;374,2334696;31,26826654;17,68960082;20,70272125;23,87497843;27,19943346;30,67000853;1;0;1;1;31,54;55,81;104,115322952365;222,683208227993;325,667094200461;409,096463182485;476,277744913678;530,918470071328;575,974814311457;575,974814311457;645,549302579667;52,0576614761826;74,2277360759977;81,4167735501151;81,8192926364969;79,3796241522796;75,8454957244754;71,9968517889321;63,9972015901619;64,5549302579667;118,567885275628;102,983885972467;83,4293689820241;67,1812817311931;54,6407251576501;45,0563442401292;0;69,57448826821
1587;494631;1011;51,18;104,71;55,81;1510,841903;1490,145438;15,3878213;24,41147978;28,54042443;27,5987353;267,4707579;304,4139469;31,47828289;17,68960082;20,70272125;23,87497843;27,19943346;30,67000853;1;0;1;2;29,13;55,81;75,0019619085431;167,558498987507;250,445584900303;318,743642374613;374,334882295237;419,885470514981;457,650306924638;457,650306924638;516,29489820636;37,5009809542716;55,8528329958356;62,6113962250758;63,7487284749226;62,3891470492061;59,9836386449974;57,2062883655798;50,8500341027376;51,629489820636;92,5565370789636;82,8870859127967;68,2980574743097;55,5912399206235;45,5505882197448;37,7648364096568;0;58,6445912817217
1588;494631;1012;77,96;127,13;71,22;1765,160057;1824,000106;14,69448974;26,55356385;28,40589742;29,813257;321,2401725;364,0508091;28,56746473;22,77108705;25,29830402;27,83048384;30,36719062;32,90805957;2;0;0;2;29,13;71,22;64,8315410251395;152,046213288575;232,846782068113;300,695562800895;356,586479510497;402,762523063889;441,277910620722;441,277910620722;501,464943576089;32,4157705125698;50,6820710961917;58,2116955170282;60,139112560179;59,4310799184162;57,5375032948412;55,1597388275903;49,030878957858;50,1464943576089;87,2146722634356;80,8005687795379;67,8487807327821;55,890916709602;46,1760435533916;38,5153875568337;0;60,1870329553665
1589;494631;1013;139,42;76,6;64,55;1601,223363;1532,593887;15,998367;24,21486337;26,3776439;29,63733705;286,6563804;326,8282179;28,09843244;20,70098722;23,45468508;26,26584376;29,13036216;32,04474836;2;0;1;2;29,13;64,55;74,1213265960429;166,244327081161;248,970940440797;317,241324942947;372,864026534347;418,470928343528;456,300976190497;456,300976190497;515,076748529477;37,0606632980215;55,4147756937203;62,2427351101991;63,4482649885895;62,1440044223912;59,7815611919325;57,0376220238121;50,7001084656108;51,5076748529477;92,1230004851181;82,7266133596355;68,2703845021508;55,6227015913998;45,6069018091806;37,8300478469694;0;58,7757723389795
1590;494631;1014;178,29;319,95;64,36;1486,844352;1509,724294;16,58821623;25,78779467;26,9881896;31,19992011;318,0632652;362,6434496;28,67438665;20,63907491;23,39897714;26,21812479;29,0923203;32,01798768;2;0;1;2;29,13;64,36;87,1913402095619;185,253724203329;270,031074528898;338,533633752692;393,604941141155;438,345719008055;475,208215593348;475,208215593348;532,08127981661;43,5956701047809;61,7512414011096;67,5077686322244;67,7067267505384;65,6008235235258;62,6208170011507;59,4010269491685;52,8009128437054;53,208127981661;98,062383993767;84,7773503255688;68,5025592237943;55,0713073884628;44,7407778669003;36,8624965852932;0;56,8730642232618
1591;494631;1015;41,5;316,2;64,32;1555,473828;1486,844352;18,39915687;27,77465525;30,21683805;38,18497685;425,4882638;485,1147778;31,47208432;20,62602013;23,38722621;26,20805563;29,08429061;32,01233755;1;0;0;1;31,54;64,32;132,865692187124;261,990939441585;367,894233874655;451,008790177559;516,60629030416;569,22565288838;612,178459782281;612,178459782281;677,811693637155;66,432846093562;87,330313147195;91,9735584686637;90,2017580355118;86,1010483840266;81,3179504126258;76,5223074727852;68,0198288646979;67,7811693637155;129,125247254461;105,90329443307;83,114556302904;65,5975001266009;52,6193625842205;42,952806893901;0;65,6332338548742
1592;494631;1016;92,7;66,05;64,52;1532,593887;1441,094818;16,69169855;25,1565525;27,40211889;30,17544512;302,0855947;344,4202126;29,00315116;20,69122235;23,44590105;26,25832121;29,12436643;32,04053148;2;0;0;2;29,13;64,52;78,4036374412399;172,587307374572;256,062023927437;324,44939321773;379,910673010914;425,240606661334;462,753438981273;462,753438981273;520,895434686548;39,2018187206199;57,5291024581908;64,0155059818592;64,889878643546;63,3184455018191;60,7486580944763;57,8441798726592;51,417048775697;52,0895434686548;94,1836699333326;83,4747165528645;68,3873692902931;55,4612797931844;45,3299336504196;37,5128323199393;0;58,1419957052752
1593;494631;1017;96,4;208,9;66,56;1697,110082;1676,413618;14,41508747;25,8291876;28,58181736;26,27416158;261,6136585;300,5954492;29,65209045;21,34600855;24,03304832;26,75970402;29,52293709;32,32017459;2;0;0;2;29,13;66,56;48,2403020444916;124,850817652941;200,854736306044;267,163109121863;323,126639095905;370,143478812169;409,843551804072;409,843551804072;472,677916410526;24,1201510222458;41,616939217647;50,2136840765111;53,4326218243726;53,8544398493176;52,8776398303098;51,230443975509;45,5381724226746;47,2677916410526;76,6105156084494;76,0039186531034;66,3083728158185;55,9635299740426;47,0168397162633;39,7000729919031;0;62,8343646064542
1594;494631;1017;96,4;208,9;66,56;1572,931296;1593,62776;15,05667787;25,67396411;28,35415625;27,51594945;272,2516412;312,8167115;29,44643714;21,34600855;24,03304832;26,75970402;29,52293709;32,32017459;2;0;1;2;29,13;66,56;55,8722954944206;137,694223640091;216,159996816119;283,329038249959;339,339901038086;386,006675742374;425,172073044364;425,172073044364;486,768663099043;27,9361477472103;45,8980745466969;54,0399992040298;56,6658076499917;56,5566501730143;55,1438108203392;53,1465091305455;47,2413414493738;48,6768663099043;81,8219281456703;78,4657731760283;67,1690414338395;56,010862788127;46,6667747042886;39,1653973019901;0;61,5965900546793
1595;494631;1018;138,46;340,72;65,14;1717,806547;1614,324225;15,10841903;24,37008685;28,37485272;27,9505752;269,2920468;309,4224913;29,73473448;20,89220836;23,62652732;26,4128748;29,2474542;32,12703817;2;0;0;2;29,13;65,14;60,9275554164422;145,879370612552;225,727226096797;293,317505522476;349,280233300995;395,678632536472;434,479250232658;434,479250232658;495,274604069598;30,4637777082211;48,6264568708506;56,4318065241993;58,6635011044951;58,2133722168325;56,5255189337816;54,3099062790822;48,2754722480731;49,5274604069597;84,9518151961097;79,8478554842451;67,5902794256786;55,9627277785196;46,3983992354763;38,8006176961864;0;60,7953538369396
1596;494631;1019;95,01;203,36;61,89;1552,234831;1345,270187;16,42264452;27,22619894;30,09265927;27,56769061;291,5924872;335,034366;31,73477579;19,81956506;22,65829711;25,58109184;28,58258896;31,6581885;1;0;1;2;29,13;61,89;63,6281985989092;150,158918136912;230,675718477573;298,450515092417;354,366478896895;400,612297457176;439,215854907925;439,215854907925;499,589422078563;31,8140992994546;50,052972712304;57,6689296193932;59,6901030184833;59,0610798161491;57,230328208168;54,9019818634906;48,8017616564361;49,9589422078563;86,5307195380027;80,5168003406607;67,774796614844;55,9159638044781;46,245818560281;38,6035574507493;0;60,3735671706381
1597;494631;1020;93,91;329,17;62,09;1697,110082;1676,413618;15,22224958;25,70500881;27,79535172;29,10957721;285,5905125;328,1527916;29,81278351;19,88692856;22,71941571;25,63384132;28,6249318;31,68816428;2;0;0;2;29,13;62,09;74,3818370296;166,633626214534;249,408079392077;317,68685230605;373,300344469244;418,890624311711;456,701383265042;456,701383265042;515,438303368809;37,1909185148;55,5445420715112;62,3520198480193;63,53737046121;62,2167240782073;59,8415177588159;57,0876729081303;50,7445981405602;51,5438303368809;92,2517891849335;82,7744531775436;68,2787729139729;55,6134921631937;45,5902798424674;37,8107589533311;0;58,7369201037669
1598;494631;1020;93,91;329,17;62,09;1738,503011;1738,503011;15,0670261;25,7670982;28,37485272;30,08231103;301,475049;346,396725;30,29331463;19,88692856;22,71941571;25,63384132;28,6249318;31,68816428;2;0;0;2;29,13;62,09;82,0011730601449;177,827158433716;261,870815455294;330,324288084827;385,634706145191;430,726452625859;467,972807540617;467,972807540617;525,590276161014;41,0005865300724;59,2757194779054;65,4677038638234;66,0648576169654;64,2724510241985;61,5323503751227;58,4966009425771;51,9969786156241;52,5590276161014;95,8259853735713;84,0436570215774;68,4534726295331;55,3104180603642;45,0917464806676;37,2463549147581;0;57,6174686203973
1599;494631;1021;59,85;243,01;61,86;1593,62776;1635,020689;15,82244705;24,94958786;28,2713704;31,36549183;305,5108595;351,032733;30,24907222;19,80944534;22,64911184;25,57316143;28,57622098;31,65367902;2;0;0;2;29,13;61,86;93,2563813011892;193,747936058167;279,264895935146;347,763425681918;402,527550426417;446,849333037214;483,264887467442;483,264887467442;539,285844272705;46,6281906505946;64,5826453527224;69,8162239837865;69,5526851363836;67,0879250710694;63,8356190053162;60,4081109334302;53,6960986074935;53,9285844272705;100,491554756978;85,516959876979;68,4985297467717;54,7641247444988;44,3217826107971;36,4155544302281;0;56,0209568052631
1600;494631;1022;153,9;187,16;63,47;1738,503011;1717,806547;14,12533697;24,88749846;27,29863657;25,87058052;248,6887165;285,745736;29,12512072;20,34691396;23,13562731;25,99217814;28,91192886;31,89091844;2;0;0;2;29,13;63,47;50,319851362668;128,413577447536;205,138295578271;271,711626014167;327,70460218625;374,63388340441;414,190791676499;414,190791676499;476,68466265699;25,159925681334;42,8045258158453;51,2845738945678;54,3423252028334;54,6174336977083;53,5191262006301;51,7738489595624;46,0211990751666;47,668466265699;78,0937260848681;76,7247181307352;66,573330435896;55,9929761720829;46,9292812181603;39,5569082720887;0;62,4938709804908
1601;494631;1022;153,9;187,16;63,47;1448,752509;1490,145438;17,08493138;28,97505019;31,31375067;33,68349584;379,0143529;435,4743078;32,51935471;20,34691396;23,13562731;25,99217814;28,91192886;31,89091844;1;0;1;1;31,54;63,47;92,1589678989887;205,290776534822;306,397597089206;389,61431540679;457,300074979819;512,733312609746;558,674991893496;558,674991893496;629,990508863935;46,0794839494943;68,4302588449406;76,5993992723015;77,9228630813581;76,2166791633031;73,2476160871065;69,834373986687;62,0749990992773;62,9990508863935;113,131808635833;101,106820554384;83,2167183175844;67,6857595730284;55,4332376299269;45,9416792837504;0;71,3155169704388
1602;494631;1023;101,83;341,51;63,57;1593,62776;1572,931296;15,63617887;25,52908886;27,23654718;28,78878201;280,1369941;321,8714146;29,05170812;20,37991745;23,16541505;26,01776541;28,93237933;31,90533826;2;0;0;2;29,13;63,57;69,4146353835825;159,130005031685;240,936496767428;309,024491384295;364,798552372333;410,699980212358;448,878044454119;448,878044454119;508,362513302414;34,7073176917912;53,0433350105617;60,234124191857;61,804898276859;60,7997587287222;58,6714257446225;56,1097555567649;49,8753382726799;50,8362513302414;89,7153696481027;81,8064917357429;68,0879946168671;55,7740609880379;45,9014278400245;38,1780642417613;0;59,4844688482956
1603;494631;1024;113,69;119,22;63,86;1779,89594;1655,717154;15,22224958;25,58083002;28,37485272;29,96848048;299,9538588;341,3985288;29,97253118;20,47537527;23,2515159;26,09168141;28,99142449;31,94695096;2;0;0;2;29,13;63,86;77,9092859622554;171,861076598789;255,253484861888;323,629551390134;379,110516607791;424,472809127295;462,022268362722;462,022268362722;520,236900579626;38,9546429811277;57,2870255329297;63,813371215472;64,7259102780268;63,1850861012985;60,6389727324707;57,7527835453402;51,335807595858;52,0236900579626;93,9517906365338;83,3924082630987;68,3760665282459;55,4809652176571;45,3622925195041;37,5494592354268;0;58,2146322169041
1604;494631;1024;113,69;119,22;63,86;1490,145438;1469,448974;17,35398542;27,3089848;30,4238027;33,72488877;359,5389799;409,2001463;31,71732338;20,47537527;23,2515159;26,09168141;28,99142449;31,94695096;1;0;0;1;31,54;63,86;91,6730025905216;204,568458840835;305,58869365051;388,791218478518;456,494858572912;511,959366461573;557,937040961233;557,937040961233;629,324699896321;45,8365012952608;68,1894862802784;76,3971734126276;77,7582436957037;76,0824764288187;73,1370523516533;69,7421301201541;61,9930045512481;62,9324699896321;112,895456250314;101,020234809675;83,2025248280079;67,7036400943939;55,4645078886606;45,9776744996599;0;71,3876589350884
1605;494631;1025;85,72;272;63,9;1531,538367;1448,752509;16,71239502;27,15376132;29,38897948;30,62041911;321,84037;366,2963755;30,83232561;20,48851239;23,26335881;26,10184329;28,99953826;31,95266684;1;0;1;2;29,13;63,9;83,125695660812;179,44921956122;263,660283318718;332,128847700239;387,389508684883;432,40589829541;469,569007857046;469,569007857046;527,023969035803;41,562847830406;59,8164065204067;65,9150708296795;66,4257695400477;64,5649181141471;61,7722711850586;58,6961259821308;52,1743342063385;52,7023969035803;96,3235239004081;84,211063757498;68,4685643815204;55,2606609846442;45,0163896105277;37,1631095616357;0;57,4549611787571
1606;494631;1026;179,69;344,28;63,9;1531,538367;1469,448974;16,75378795;26,6984391;30,79633906;31,9656893;340,1256963;387,1170187;32,02649344;20,48851239;23,26335881;26,10184329;28,99953826;31,95266684;1;0;1;1;31,54;63,9;77,7676349893468;183,320189304109;281,459556952706;364,03188231232;432,137248498018;488,45361902103;535,45694236104;535,45694236104;608,956491596225;38,8838174946734;61,1067297680365;70,3648892381765;72,806376462464;72,0228747496696;69,7790884315757;66,93211779513;59,4952158178933;60,8956491596225;105,552554314763;98,1393676485964;82,5723253596141;68,1053661856978;56,3163705230125;47,0033233400098;0;73,4995492351853
1607;494631;1026;179,69;344,28;63,9;1821,288869;1821,288869;15,01528494;25,37386538;27,46420828;31,22061658;306,6595133;349,025176;29,1815423;20,48851239;23,26335881;26,10184329;28,99953826;31,95266684;2;0;0;2;29,13;63,9;88,201562670725;186,681908325172;271,590895961596;340,097150675781;395,119245517573;439,790837397372;476,57874786879;476,57874786879;533,308572560028;44,1007813353625;62,2273027750572;67,897723990399;68,0194301351563;65,8532075862622;62,8272624853389;59,5723434835987;52,9531942076433;53,3308572560028;98,4803456544467;84,9089876364243;68,5062547141854;55,0220948417917;44,671591879799;36,7879104714175;0;56,7298246912388
1608;494631;1027;127,78;216,56;63,93;1531,538367;1469,448974;16,91935966;28,14719161;30,21683805;31,63454586;340,9328584;388,0276632;31,53149138;20,49836054;23,27223574;26,10945939;29,00561877;31,95694997;1;0;1;1;31,54;63,93;75,2747308875885;179,38130406997;276,911606777219;359,318476185508;427,469508963049;483,927793734892;531,113246941036;531,113246941036;605,001328722045;37,6373654437942;59,7937680233232;69,2279016943048;71,8636952371016;71,2449181605081;69,1325419621274;66,3891558676294;59,0125829934484;60,5001328722045;104,106573182381;97,5303027072497;82,4068694082885;68,1510327775406;56,4582847718431;47,1854532061438;0;73,8880817810094
1609;494631;1027;127,78;216,56;63,93;1717,806547;1655,717154;14,46682863;24,50461387;26,53286739;26,21207219;247,4262321;281,6064431;28,36860476;20,49836054;23,27223574;26,10945939;29,00561877;31,95694997;2;0;1;2;29,13;63,93;51,6684460441747;130,697810468437;207,869019749267;274,601333336623;330,606375245715;377,475512021921;416,938454298681;416,938454298681;479,212776904162;25,8342230220874;43,5659368228122;51,9672549373169;54,9202666673246;55,1010625409525;53,9250731459887;52,1173067873352;46,3264949220757;47,9212776904162;79,0293644242619;77,1712092808308;66,7323135873555;56,0050419090922;46,8691367762058;39,4629422767605;0;62,2743226054802
1610;494631;1028;90,18;284,16;62,12;1593,62776;1614,324225;15,3567766;25,08411488;27,85744111;29,76151584;294,1278041;337,9525675;29,85875752;19,89701788;22,72856602;25,64173579;28,6312667;31,69264758;2;0;0;2;29,13;62,12;79,3793416341604;174,016210553555;257,650395996641;326,058464218297;381,480129615834;426,745923042336;464,186467382888;464,186467382888;522,185498926092;39,6896708170802;58,0054035178516;64,4125989991603;65,2116928436594;63,5800216026389;60,9637032917622;58,023308422861;51,5762741536542;52,2185498926092;94,6368689193946;83,6341854430864;68,4080682216556;55,4216653975367;45,2657934265019;37,4405443405525;0;57,999031543204
1611;494631;1028;90,18;284,16;62,12;1738,503011;1738,503011;15,17050842;24,14242575;27,38142243;31,06539309;298,2050076;342,6506649;29,46231316;19,89701788;22,72856602;25,64173579;28,6312667;31,69264758;2;0;0;2;29,13;62,12;90,1535713041116;189,426180407304;274,579769221741;343,088100718313;398,012827496984;442,550019663449;479,19396053111;479,19396053111;535,648503439146;45,0767856520558;63,1420601357679;68,6449423054352;68,6176201436625;66,3354712494973;63,2214313804927;59,8992450663887;53,2437733923455;53,5648503439146;99,2726091031921;85,1535888144371;68,5083314965718;54,924726778671;44,5371921664653;36,6439408676611;0;56,4545429080356
1612;494631;1029;67,75;270,21;62,02;1593,62776;1552,234831;16,36055512;26,29485804;30,17544512;32,52449384;345,4964288;396,9685358;31,7828997;19,86337138;22,69804724;25,61540269;28,61013361;31,67769001;1;0;1;1;31,54;62,02;85,9132817743682;195,907580841964;295,83306171472;378,829672155288;446,726972112957;502,55516012718;548,958997961235;548,958997961235;621,210156914649;42,9566408871841;65,3025269473215;73,9582654286799;75,7659344310575;74,4544953521595;71,7935943038829;68,6198747451543;60,995444217915;62,1210156914649;109,994299067596;99,9254808727551;82,9966104405682;67,8972999576694;55,8281880142233;46,4038378340543;0;72,2511589534142
1613;494631;1030;57,44;277,2;62,75;1614,324225;1572,931296;16,41229628;24,68053382;29,96848048;34,36647917;358,297192;411,683722;31,50312475;20,10797509;22,91967154;25,8064424;28,76331041;31,78601539;1;0;1;2;29,13;62,75;120,443753301396;229,777534815463;317,372438208855;385,235404826706;438,359931990424;480,734849155477;515,183176054951;515,183176054951;567,597096153835;60,221876650698;76,5925116051543;79,3431095522137;77,0470809653411;73,0599886650707;68,676407022211;64,3978970068688;57,2425751172168;56,7597096153834;109,333781514067;87,594903393392;67,8629666178508;53,1245271637184;42,374917165053;34,4483268994738;0;52,4139200988838
1614;494631;1031;56,16;318,11;66;1552,234831;1531,538367;15,29468721;25,59117825;28,91296079;27,19515425;270,0785124;307,3838896;30,05261261;21,16813162;23,87391785;26,62410527;29,41535271;32,24482667;2;0;0;2;29,13;66;54,6531131836223;135,683795092946;213,78858890635;280,839663380547;336,853496139749;383,581111265042;422,83344193024;422,83344193024;484,625531037104;27,3265565918112;45,2279316976486;53,4471472265874;56,1679326761094;56,1422493566248;54,7973016092917;52,85418024128;46,9814935478044;48,4625531037104;81,0306819093236;78,1047938134036;67,0510744741975;56,0138327592019;46,7276151252926;39,2523306651981;0;61,7920891068644
1615;494631;1031;56,16;318,11;66;1738,503011;1759,199476;13,69071121;24,24590807;27,17445778;24,76331968;231,7900533;263,8074837;28,49576396;21,16813162;23,87391785;26,62410527;29,41535271;32,24482667;2;0;1;3;26,72;66;49,7826819850166;119,033214208602;184,061559033846;239,078244093455;284,615161736275;322,360854959515;353,920321153252;353,920321153252;403,361069635176;24,8913409925083;39,6777380695341;46,0153897584616;47,8156488186909;47,4358602893792;46,0515507085021;44,2400401441565;39,3244801281391;40,3361069635176;69,2505322235857;65,0283448252439;55,0166850596085;45,5369176428204;37,7456932232399;31,5594661937369;0;49,4407484819243
1616;494631;1032;74,39;185,13;66,36;1717,806547;1531,538367;14,89110615;25,77744643;28,93365726;25,71535704;255,9428272;291,3027367;30,00588081;21,28264374;23,97639299;26,71145099;29,48467064;32,29338562;2;0;0;2;29,13;66,36;45,3222386255278;119,763812878991;194,685113431812;260,577565824941;316,475339928047;363,603141291131;403,499908207352;403,499908207352;466,815834946231;22,6611193127639;39,9212709596637;48,671278357953;52,1155131649881;52,7458899880078;51,943305898733;50,437488525919;44,8333231341502;46,6815834946231;74,4415742534633;74,921300552821;65,8924523931285;55,8977741031061;47,1278013630843;39,8967669162211;0;63,3159267388793
1617;494631;1033;62,22;244,29;62,52;1779,89594;1738,503011;14,02185464;23,89406817;25,60152649;25,4773477;230,9725429;265,3907632;27,87632729;20,03116244;22,85013525;25,74654924;28,71532215;31,75210092;3;0;0;3;26,72;62,52;59,2234744532671;133,642694252969;200,757090270526;256,275030860214;301,575851333848;338,758039701447;369,623348845211;369,623348845211;417,615970363017;29,6117372266336;44,5475647509895;50,1892725676315;51,2550061720428;50,2626418889746;48,3940056716353;46,2029186056514;41,0692609828013;41,7615970363017;74,4192197997014;67,1143960175575;55,517940589688;45,3008204736338;37,1821883675992;30,8653091437643;0;47,9926215178061
1618;494631;1033;62,22;244,29;62,52;1635,020689;1614,324225;14,86006145;24,64948912;26,36729567;26,76052849;252,2588566;289,8539842;28,52767162;20,03116244;22,85013525;25,74654924;28,71532215;31,75210092;2;0;0;2;29,13;62,52;57,2570625819684;139,960049680889;218,82231081627;286,117292812137;342,12051096114;388,716241465549;427,782355974427;427,782355974427;489,157956004834;28,6285312909842;46,6533498936298;54,7055777040676;57,2234585624273;57,02008516019;55,5308916379356;53,4727944968034;47,5313728860475;48,9157956004834;82,702987098921;78,8622611353811;67,2949819958662;56,0032181490031;46,5957305044093;39,0661145088781;0;61,375600030407
1619;494631;1033;62,22;244,29;62,52;1531,538367;1531,538367;16,14324225;26,32590274;28,5611209;30,38240977;309,3086607;355,3893388;30,3715718;20,03116244;22,85013525;25,74654924;28,71532215;31,75210092;2;0;1;2;29,13;62,52;83,6601780917058;180,217613849036;264,506567901963;332,98141576162;388,218015814386;433,198448749718;470,322004549688;470,322004549688;527,699965452416;41,8300890458529;60,0725379496786;66,1266419754909;66,596283152324;64,7030026357309;61,8854926785312;58,790250568711;52,2580005055209;52,7699965452416;96,5574357573301;84,2889540529275;68,4748478596564;55,2366000527658;44,9804329353328;37,1235557999698;0;57,3779609027275
1620;494631;1034;115,33;344,1;61,76;1552,234831;1593,62776;14,43578393;23,79058585;27,23654718;25,46699947;238,195609;273,6900455;29,41225431;19,77568436;22,61846132;25,54669283;28,55496311;31,63862268;2;0;1;2;29,13;61,76;50,5316860996768;128,773719025899;205,56963408048;272,168586282549;328,163811495443;375,083813412218;414,626016654488;414,626016654488;477,085334588949;25,2658430498384;42,9245730086331;51,39240852012;54,4337172565097;54,6939685825739;53,5834019160312;51,828252081811;46,0695574060542;47,7085334588949;78,2420329262225;76,7959150545809;66,5989522020683;55,9952252128949;46,9200019167749;39,5422032422696;0;62,4593179344613
1621;494631;1034;115,33;344,1;61,76;1635,020689;1572,931296;15,9673223;24,59774796;28,87156787;30,69285673;299,4881884;344,1097657;30,7594622;19,77568436;22,61846132;25,54669283;28,55496311;31,63862268;1;0;1;1;31,54;61,76;72,8745517598387;175,547628502073;272,461097766768;354,691044491213;422,876973216393;479,467990500379;526,827946608814;526,827946608814;601,092993093803;36,4372758799193;58,5158761673577;68,1152744416921;70,9382088982426;70,4794955360654;68,4954272143398;65,8534933261018;58,5364385120905;60,1092993093803;102,673076742234;96,9134692646953;82,2299467244446;68,1859287251796;56,591017283986;47,3599561084356;0;74,2650464849892
