estrato;talhao;area;distkm;parcela;id;ncovas;nfustes;dapmed;htmed;hd;ab;vtsc;vtcc;sitio;licl4;lscl4;lscl3;lscl2;lscl1;cls;mudou;nmudou;ncls;s
573116;146;179,33;318,77;249;66;1500;1480;14,78;24,73;27,94;26,28;260,99;297,04;29,02978374;20,23984808;22,66619801;25,12951334;27,62714132;30,15681439;1;0;1;2;27,62
573116;146;179,33;318,77;250;66;1680;1700;13,23;23,43;26,26;23,93;223,99;254,93;27,52210591;20,23984808;22,66619801;25,12951334;27,62714132;30,15681439;2;0;0;2;27,62
573116;124;37,17;83,55;219;66,06;1540;1520;15,88;24,15;27,68;31,67;316,08;359,74;28,78663412;20,25820256;22,68284516;25,14402266;27,63910784;30,16585535;1;0;1;2;27,62
573116;124;37,17;83,55;220;66,06;1560;1540;16,05;25,12;29,12;33,16;346,28;394,11;30,07199411;20,25820256;22,68284516;25,14402266;27,63910784;30,16585535;1;0;1;1;29,87
573116;124;37,17;83,55;221;66,06;1600;1660;16,35;26,57;29,58;37,12;400,21;455,5;30,48071996;20,25820256;22,68284516;25,14402266;27,63910784;30,16585535;1;0;0;1;29,87
573116;112;51,81;301,15;195;66,33;1458,92;1436,81;14,57;22,74;25,12;25,21;235,65;268,21;26,41874394;20,34061027;22,75755204;25,20910764;27,69276535;30,20637996;3;0;1;3;25,37
573116;112;51,81;301,15;196;66,33;1320;1340;15,81;24,33;29,04;28,02;283,11;322,21;29,95916578;20,34061027;22,75755204;25,20910764;27,69276535;30,20637996;1;0;0;1;29,87
573116;112;51,81;301,15;197;66,33;1380;1240;15,25;23,67;25,36;23,29;218,96;249,21;26,63750988;20,34061027;22,75755204;25,20910764;27,69276535;30,20637996;2;0;0;2;27,62
573116;147;112,05;337,71;251;66,36;1660;1480;14,39;24,91;27,96;24,85;247,33;281,5;28,98524235;20,34974774;22,76583209;25,21631844;27,69870796;30,21086661;1;0;1;2;27,62
573116;135;106,62;183,05;232;66,56;1640;1620;13,93;24,96;27,62;25,39;252,81;290,48;28,64307593;20,41056733;22,82092663;25,26428407;27,73822693;30,24069572;2;0;0;2;27,62
573116;135;106,62;183,05;233;66,56;1520;1540;14,55;24,81;27,4;26,59;263,09;302,29;28,44395282;20,41056733;22,82092663;25,26428407;27,73822693;30,24069572;2;0;0;2;27,62
573116;119;83,76;304,7;211;67,18;1635,76;1635,76;13,91;21,96;24,24;25,68;226,77;258,09;25,41427474;20,59803641;22,99055317;25,41180683;27,85965395;30,33226771;3;0;1;2;27,62
573116;119;83,76;304,7;212;67,18;1724,18;1724,18;14,57;23,71;25,3;29,35;274,78;312,73;26,39665666;20,59803641;22,99055317;25,41180683;27,85965395;30,33226771;3;0;1;2;27,62
573116;119;83,76;304,7;213;67,18;1680;1680;14,38;23,76;24,94;27,7;258,14;293,8;26,06355304;20,59803641;22,99055317;25,41180683;27,85965395;30,33226771;3;0;1;2;27,62
573116;166;163,37;292,94;276;67,81;1511,53;1486,33;13,56;22,63;24,32;22,01;195,39;218,62;25,33976088;20,78686689;23,16111519;25,55990873;27,98138071;30,42394251;3;0;0;3;25,37
573116;156;153,1;92,58;264;67,9;1502,63;1477,59;12,83;20,5;25,2;21,33;199,73;227,99;26,14365643;20,81370574;23,18533356;25,58091901;27,99863503;30,43692714;3;0;1;2;27,62
573116;116;101,65;85,77;203;68,3;1440;1440;15,33;24,09;26,16;27,07;259,06;294,84;26,95700992;20,93257503;23,2925255;25,67385551;28,07491507;30,49430169;2;0;0;2;27,62
573116;116;101,65;85,77;204;68,3;1540;1480;14,47;18,3;23,22;25,46;196,05;223,14;24,18116446;20,93257503;23,2925255;25,67385551;28,07491507;30,49430169;4;0;2;3;25,37
573116;116;101,65;85,77;205;68,3;1400;1360;15,11;23,68;24,82;24,73;229,95;261,72;25,69545106;20,93257503;23,2925255;25,67385551;28,07491507;30,49430169;3;0;1;3;25,37
573116;116;101,65;85,77;206;68,3;1560;1520;14,85;23,2;26,02;27,16;253,69;288,74;26,82547775;20,93257503;23,2925255;25,67385551;28,07491507;30,49430169;2;0;0;2;27,62
573116;157;78,04;136,68;265;68,53;1431,78;1455,64;14,47;23,08;24,83;24,82;239,82;273,75;25,65169276;21,00061832;23,35383235;25,72696806;28,1184776;30,52704601;3;0;1;3;25,37
573116;157;78,04;136,68;266;68,53;1483,57;1409,39;14,26;24,99;27,88;23,83;252,05;287,71;28,52637064;21,00061832;23,35383235;25,72696806;28,1184776;30,52704601;2;0;0;2;27,62
573116;200;35,93;188,49;331;68,53;1481,02;1436,81;13,29;22,07;23,82;20,61;193,17;219,68;24,69342391;21,00061832;23,35383235;25,72696806;28,1184776;30,52704601;3;0;0;3;25,37
573116;200;35,93;188,49;332;68,53;1540;1480;14,13;24,62;27,4;24,16;255,27;290,3;28,07577254;21,00061832;23,35383235;25,72696806;28,1184776;30,52704601;2;0;0;2;27,62
573116;115;72,77;212,95;201;69,25;1480;1460;15,43;23,09;24,64;27,65;251,03;285,71;25,30205236;21,21217553;23,5442045;25,89170545;28,25345142;30,62840181;3;0;1;2;27,62
573116;115;72,77;212,95;202;69,25;1500;1500;13,96;21,09;22,16;23,23;192,15;218,7;22,9163714;21,21217553;23,5442045;25,89170545;28,25345142;30,62840181;4;0;0;4;23,12
573116;186;164,11;125,38;308;69,38;1392,6;1370,5;17,37;25,44;28,78;35,1;369,7;420,77;29,22814778;21,25013938;23,57832843;25,92120423;28,2775979;30,64651838;1;0;1;1;29,87
573116;186;164,11;125,38;309;69,38;1520;1540;16,75;25,14;29,14;36,16;378,09;430,32;29,57044236;21,25013938;23,57832843;25,92120423;28,2775979;30,64651838;1;0;0;1;29,87
573116;165;55,87;174,17;275;69,84;1494,36;1344,92;16,97;25,76;29,45;32,12;349,21;395,37;29,79342586;21,38389818;23,69846581;26,02498572;28,36249465;30,71017677;1;0;0;1;29,87
573116;175;83,03;320,8;289;70,37;1632,34;1632,34;17,31;26,92;29,17;39,57;429,41;479,5;29,43903158;21,53690025;23,83571187;26,14340912;28,45926576;30,78266745;1;0;1;1;29,87
573116;185;39,04;51,43;307;70,4;1565,97;1565,97;15,14;26,42;29,3;29,59;330,61;372,28;29,56017597;21,54552516;23,84344307;26,15007568;28,46471016;30,78674356;1;0;1;1;29,87
573116;206;66,66;201,28;342;70,43;1730,1;1730,1;15,28;25,92;28,2;32,36;332,24;378,14;28,48762761;21,55414626;23,85117027;26,15673832;28,47015102;30,79081678;2;0;1;2;27,62
573116;206;66,66;201,28;343;70,43;1720,38;1777,73;13,13;23,09;25,67;25,02;232,71;264,86;26,0256509;21,55414626;23,85117027;26,15673832;28,47015102;30,79081678;3;0;1;3;25,37
573116;206;66,66;201,28;344;70,43;1681,19;1681,19;12,65;21,6;23,65;21,61;185,31;210,91;24,05329272;21,55414626;23,85117027;26,15673832;28,47015102;30,79081678;4;0;1;4;23,12
573116;167;71,88;348,13;277;70,66;1378,55;1355,57;17,81;27,29;29,63;36,59;403,79;451,87;29,83983219;21,62011474;23,91027917;26,20768871;28,51174675;30,82194893;1;0;0;1;29,87
573116;167;71,88;348,13;278;70,66;1543,41;1517,68;16,02;24,97;28,92;32,45;334,11;373,83;29,14803729;21,62011474;23,91027917;26,20768871;28,51174675;30,82194893;1;0;1;2;27,62
573116;184;69,94;112,06;305;70,66;1570,31;1465,62;15,66;24,83;30,67;30,45;340,65;383,61;30,85218575;21,62011474;23,91027917;26,20768871;28,51174675;30,82194893;1;0;1;1;29,87
573116;184;69,94;112,06;306;70,66;1620,31;1620,31;15,37;24,68;29,98;32,25;345,78;389,37;30,18065653;21,62011474;23,91027917;26,20768871;28,51174675;30,82194893;1;0;1;1;29,87
573116;164;178,25;71,5;273;70,76;1621,49;1567,44;15,32;27,36;28,85;29,5;331,15;377,89;29,06282307;21,64872681;23,93590542;26,22976953;28,52976719;30,8354319;1;0;1;1;29,87
573116;164;178,25;71,5;274;70,76;1795,01;1795,01;14,27;26,07;28,47;29,47;319,16;364,2;28,69160393;21,64872681;23,93590542;26,22976953;28,52976719;30,8354319;2;0;1;2;27,62
573116;171;112,89;119,57;283;71,25;1649,62;1594,63;13,93;22,81;28,95;27,19;282,91;315,91;29,07781382;21,78831394;24,06083382;26,33734162;28,61750401;30,90103959;1;0;1;1;29,87
573116;171;112,89;119,57;284;71,25;1646,09;1673,53;16,14;25,14;27,18;36,04;367,37;410,21;27,33191598;21,78831394;24,06083382;26,33734162;28,61750401;30,90103959;2;0;1;1;29,87
573116;187;164,42;238,2;310;71,68;1531,12;1480,08;17,49;27,99;30,9;36,94;426,83;479,51;30,94239075;21,90997162;24,16959161;26,43089248;28,69373226;30,95799117;1;0;0;1;29,87
573116;207;52,63;223,59;345;72,08;1609,23;1636,05;13,93;22,64;25,65;26,12;239,75;272,87;25,63165474;22,02243945;24,27003194;26,51720895;28,76400593;31,01045272;3;0;2;3;25,37
573116;208;32,46;137,26;346;72,08;1629,68;1656,84;13,37;21,76;23,77;23,85;206,44;234,96;23,7493951;22,02243945;24,27003194;26,51720895;28,76400593;31,01045272;4;0;2;4;23,12
573116;109;63;132,79;190;72,37;1392,37;1369,16;14,52;24;25,2;23,17;220,12;250,52;25,11237252;22,10355573;24,34241299;26,57936448;28,81457383;31,04817889;3;0;1;3;25,37
573116;163;70,66;260,58;272;72,37;1681,43;1681,43;13,55;24,4;26,88;25,1;262,46;291,72;26,80252611;22,10355573;24,34241299;26,57936448;28,81457383;31,04817889;2;0;1;2;27,62
573116;177;177,04;56,71;291;72,7;1680,95;1793,02;14,46;25,02;29,5;31,16;332,02;370,88;29,38672945;22,19542836;24,42433114;26,64966212;28,87173034;31,09079595;1;0;1;2;27,62
573116;203;95,79;92,8;336;72,83;1702,07;1702,07;14,23;24,03;28,4;29,16;295,59;336,42;28,24816699;22,23149439;24,45647176;26,67722965;28,89413424;31,10749367;2;0;1;2;27,62
573116;204;65,6;202,44;337;72,86;1591,55;1569,44;14,53;25,03;28,2;26,82;269,79;307,05;28,03946683;22,2398072;24,4638784;26,68358134;28,89929539;31,11133973;2;0;0;2;27,62
573116;176;53,38;170,2;290;72,9;1488,1;1339,29;17,17;26,9;29,08;31,82;349,32;390,21;28,92681386;22,25088503;24,47374783;26,69204441;28,90617168;31,11646358;1;0;1;1;29,87
573116;111;128,23;230,75;194;73,09;1460,32;1460,32;14,44;21;22,63;24,42;203,3;231,38;22,33105898;22,30341255;24,52053282;26,73215278;28,93875257;31,14073603;4;0;2;4;23,12
573116;110;56,12;221,89;191;73,13;1323,92;1279,79;14,7;22,74;23,81;21,94;195,64;222,66;23,51789378;22,31445158;24,53036235;26,74057746;28,94559457;31,14583219;4;0;2;3;25,37
573116;110;56,12;221,89;192;73,13;1344,09;1299,28;14,93;21,57;23,23;22,92;193,83;220,6;22,92889572;22,31445158;24,53036235;26,74057746;28,94559457;31,14583219;4;0;2;4;23,12
573116;110;56,12;221,89;193;73,13;1369,27;1323,63;15,54;23,99;26,55;25,61;244,56;278,34;26,30577676;22,31445158;24,53036235;26,74057746;28,94559457;31,14583219;3;0;2;2;27,62
573116;172;150,67;189,84;285;73,19;1621,18;1621,18;15,58;27,1;28,27;31,36;337,6;376,98;28,04883824;22,33099748;24,54509366;26,75320201;28,95584643;31,15346743;2;0;1;1;29,87
573116;172;150,67;189,84;286;73,19;1543,57;1543,57;15,34;26,84;28,85;29,23;316,09;352,96;28,64175712;22,33099748;24,54509366;26,75320201;28,95584643;31,15346743;2;0;1;2;27,62
573116;174;146,9;200,97;288;73,19;1767,3;1767,3;12,32;21,83;24,63;21,88;194,53;217,22;24,33640823;22,33099748;24,54509366;26,75320201;28,95584643;31,15346743;3;0;1;3;25,37
573116;169;163,72;69,56;280;73,23;1584,49;1690,13;13,62;23,98;27,15;25,85;254,43;284,1;26,89662069;22,34201964;24,55490587;26,76161006;28,96267358;31,1585516;2;0;1;2;27,62
573116;168;39,14;303,91;279;73,36;1534,02;1636,28;14,83;26,71;29,98;29,76;329,55;367,98;29,77164211;22,37779511;24,58674776;26,78889031;28,98482085;31,17504211;1;0;1;1;29,87
573116;193;76,31;340,21;321;73,65;1725,03;1667,53;14,48;24,92;26,73;28,17;281,86;325,02;26,37713893;22,45734539;24,65751671;26,84949393;29,0340013;31,21164724;3;0;1;2;27,62
573116;193;76,31;340,21;322;73,65;1578,08;1525,47;14,31;23,73;25,68;25,06;238,87;275,45;25,29855079;22,45734539;24,65751671;26,84949393;29,0340013;31,21164724;3;0;1;3;25,37
573116;173;157,18;131,34;287;74,24;1612,77;1666,53;15,19;26,63;28,77;31,41;340,98;380,75;28,37131981;22,61809663;24,80037793;26,97172128;29,1331058;31,28535304;2;0;1;2;27,62
573116;170;57,37;234,66;281;74,28;1657,23;1795,33;14,84;25,78;29,45;32,98;357,73;399,45;29,07398926;22,62894206;24,81000941;26,97995622;29,13977882;31,29031311;1;0;1;1;29,87
573116;170;57,37;234,66;282;74,28;1578,66;1710,21;15,02;25,68;29,63;32,31;345,97;386,32;29,26206916;22,62894206;24,81000941;26,97995622;29,13977882;31,29031311;1;0;1;1;29,87
573116;199;118,9;260,64;329;74,87;1581,9;1502,81;14,36;24,24;25,8;24,95;255,32;290,35;25,13680709;22,78813191;24,95128015;27,10066488;29,23753447;31,36293506;3;0;1;3;25,37
573116;199;118,9;260,64;330;74,87;1428,84;1452,66;13,88;23,45;24,5;22,26;218,45;248,42;23,77936874;22,78813191;24,95128015;27,10066488;29,23753447;31,36293506;4;0;1;3;25,37
573116;113;90,26;213,01;198;75;1569,44;1481,02;14,6;20,46;25,1;26,72;230,86;262,75;24,37319003;22,82301139;24,98220836;27,12707194;29,25890565;31,3788016;3;0;2;3;25,37
573116;179;141,86;288,45;294;75;1526,02;1551,45;16,17;27,53;29,6;33,17;378,55;429,72;29,11120207;22,82301139;24,98220836;27,12707194;29,25890565;31,3788016;1;0;1;2;27,62
573116;179;141,86;288,45;295;75;1696,64;1668,36;16,31;27,01;31,02;36,67;419,72;476,49;30,61832959;22,82301139;24,98220836;27,12707194;29,25890565;31,3788016;1;0;1;1;29,87
573116;194;178,16;156,3;323;75,76;1505,99;1380,49;16,48;25,12;31,03;31,99;347,9;395,98;30,52396144;23,02550683;25,16158747;27,28009156;29,3826421;31,47059682;1;0;0;1;29,87
573116;180;67,88;288,94;296;75,95;1486,69;1585,81;14,14;26,48;28,27;25,53;277,93;315,5;27,52019767;23,07575359;25,20605169;27,31798571;29,41325769;31,49329094;2;0;0;2;27,62
573116;180;67,88;288,94;297;75,95;1625,18;1598,09;15,63;26,98;30,8;31,7;354,48;402,4;30,24830911;23,07575359;25,20605169;27,31798571;29,41325769;31,49329094;1;0;0;1;29,87
573116;180;67,88;288,94;298;75,95;1578,03;1683,24;14,6;26,17;29,15;29,27;316,85;359,68;28,4663712;23,07575359;25,20605169;27,31798571;29,41325769;31,49329094;2;0;0;2;27,62
573116;195;46,37;56,65;324;76,15;1715,02;1715,02;14,88;25,69;30,03;31,87;363,3;413,15;29,38327943;23,12848225;25,25269241;27,35771941;29,4453481;31,51707049;1;0;1;1;29,87
573116;195;46,37;56,65;325;76,15;1662,05;1717,45;15,31;26,79;28,82;32,76;375,43;426,94;28,07414433;23,12848225;25,25269241;27,35771941;29,4453481;31,51707049;2;0;0;2;27,62
573116;198;149,73;137,01;328;76,51;1501,88;1501,88;15,25;26,46;29,02;28,24;317,19;360,71;28,22453397;23,22297393;25,33622376;27,42884141;29,50275982;31,55959369;2;0;0;2;27,62
573116;196;25,51;56,08;326;77,17;1629,95;1602,78;15,87;26,42;29,52;33,04;376,58;428,25;28,65418254;23,39480933;25,4879623;27,55790974;29,60685264;31,63662732;2;0;1;2;27,62
573116;205;169,41;84,09;338;77,56;1436,81;1458,92;16,3;27,37;30,1;31,53;351,28;394,75;29,23117237;23,49549936;25,57677775;27,63337965;29,66766223;31,68159072;1;0;1;2;27,62
573116;205;169,41;84,09;339;77,56;1414,71;1326,29;18,19;28,52;30,92;35,06;399,61;449,06;30,14658382;23,49549936;25,57677775;27,63337965;29,66766223;31,68159072;1;0;1;1;29,87
573116;205;169,41;84,09;340;77,56;1580;1500;16,09;27,67;29,84;31,5;350,5;393,86;28,94168123;23,49549936;25,57677775;27,63337965;29,66766223;31,68159072;1;0;1;2;27,62
573116;205;169,41;84,09;341;77,56;1440;1420;16,47;26,25;30,12;31,4;340,18;382,27;29,25345622;23,49549936;25,57677775;27,63337965;29,66766223;31,68159072;1;0;1;2;27,62
573116;197;90,88;142,7;327;77,86;1627,16;1600,04;15,34;25,31;29,05;30,46;331,42;376,89;28,00870056;23,57252511;25,64467086;27,69103325;29,71408845;31,71589978;2;0;0;2;27,62
573116;206;66,66;201,28;342;77,86;1730,1;1730,1;15,77;26,73;29,47;34,54;371,46;417,43;28,47722933;23,57252511;25,64467086;27,69103325;29,71408845;31,71589978;2;0;1;2;27,62
573116;206;66,66;201,28;343;77,86;1720,38;1777,73;13,47;24,07;26,93;26,42;260,41;292,63;25,66010261;23,57252511;25,64467086;27,69103325;29,71408845;31,71589978;3;0;1;3;25,37
573116;206;66,66;201,28;344;77,86;1681,19;1681,19;12,91;23,02;24,95;22,59;208,74;234,57;23,4924293;23,57252511;25,64467086;27,69103325;29,71408845;31,71589978;4;0;1;4;23,12
573116;112;51,81;301,15;195;78,94;1458,92;1436,81;15,22;23,74;27,76;27,67;275,24;313,26;26,34705571;23,84674622;25,88603766;27,89573415;29,87873165;31,83743864;3;0;1;3;25,37
573116;112;51,81;301,15;196;78,94;1320;1340;16,62;25,94;31,22;31,41;343,7;391,18;30,28786887;23,84674622;25,88603766;27,89573415;29,87873165;31,83743864;1;0;0;1;29,87
573116;112;51,81;301,15;197;78,94;1380;1240;15,88;24,94;28,1;25,44;257,23;292,76;26,73042714;23,84674622;25,88603766;27,89573415;29,87873165;31,83743864;2;0;0;2;27,62
573116;178;175,35;75,79;292;79,3;1584,49;1558,08;16,14;28,33;30,02;32,48;370,12;413,45;28,85034618;23,93708875;25,96544056;27,96298565;29,93275685;31,87727485;1;0;1;2;27,62
573116;178;175,35;75,79;293;79,3;1617,25;1590,3;17,38;29,89;31,85;38,3;460,94;514,89;30,96824882;23,93708875;25,96544056;27,96298565;29,93275685;31,87727485;1;0;0;1;29,87
573116;207;52,63;223,59;345;79,5;1609,23;1636,05;14,08;23,05;25,75;26,78;254,16;285,6;23,95942076;23,98704988;26,0093274;28,00013741;29,96258809;31,89926182;4;0;2;3;25,37
573116;208;32,46;137,26;346;79,5;1629,68;1656,84;13,6;22,84;25,02;24,72;227,41;255,54;23,14465032;23,98704988;26,0093274;28,00013741;29,96258809;31,89926182;4;0;2;4;23,12
573116;177;177,04;56,71;291;80,98;1680,95;1793,02;14,74;25,29;29,73;32,52;350,61;391,65;28,21710905;24,3516989;26,32911901;28,27044948;30,17934027;32,05881626;2;0;1;2;27,62
573116;176;53,38;170,2;290;81,18;1488,1;1339,29;17,57;28,17;31,3;33,37;386,27;431,48;30,05832197;24,40029468;26,37166779;28,30636185;30,20809789;32,07995861;1;0;1;1;29,87
573116;164;178,25;71,5;273;81,57;1621,49;1567,44;15,92;28,58;30,35;31,95;375,66;428,67;28,85362744;24,49459242;26,45418571;28,37597405;30,26381545;32,12090407;1;0;1;1;29,87
573116;164;178,25;71,5;274;81,57;1795,01;1795,01;14,76;26,49;29,13;31,62;349,87;399,25;27,39405977;24,49459242;26,45418571;28,37597405;30,26381545;32,12090407;2;0;1;2;27,62
573116;165;55,87;174,17;275;82,19;1494,36;1344,92;17,48;25,98;31,25;34,01;385,19;428,73;29,84782068;24,64324289;26,5841441;28,48551304;30,35142132;32,18523656;1;0;0;1;29,87
573116;163;70,66;260,58;272;83,87;1681,43;1681,43;13,85;24,83;28,3;26,36;283,91;315,56;25,91585866;25,03832771;26,92882801;28,77548689;30,58292846;32,3549671;3;0;1;2;27,62
573116;109;63;132,79;190;84,99;1392,37;1369,16;15,24;25,67;28,27;25,64;265,71;298,59;25,63200738;25,29552194;27,15265618;28,96336271;30,73261221;32,46449793;3;0;1;3;25,37
573116;111;128,23;230,75;194;85,71;1460,32;1460,32;14,99;24,08;26,27;26,46;257,27;289,1;22,98717177;25,45827175;27,29406875;29,08189019;30,82692022;32,53342332;4;0;2;4;23,12
573116;110;56,12;221,89;191;85,74;1323,92;1279,79;15,59;24,63;25,92;24,72;242,12;272,08;22,55206761;25,46500928;27,29991925;29,08679105;30,83081759;32,53627033;4;0;2;3;25,37
573116;110;56,12;221,89;192;85,74;1344,09;1299,28;15,52;24,88;26,55;24,81;245,14;275,47;23,32289003;25,46500928;27,29991925;29,08679105;30,83081759;32,53627033;4;0;2;4;23,12
573116;110;56,12;221,89;193;85,74;1369,27;1323,63;16,43;26,37;29,48;28,73;305,47;343,26;27,00270199;25,46500928;27,29991925;29,08679105;30,83081759;32,53627033;2;0;2;2;27,62
573116;165;55,87;174,17;275;86,53;1494,36;1344,92;17,65;26,74;32,7;34,68;405,34;451,17;31,12137787;25,64117854;27,45279078;29,21476964;30,93253351;32,61053424;1;0;0;1;29,87
