estrato;talhao;area;distkm;parcela;id;ncovas;nfustes;dapmed;htmed;hd;ab;vtsc;vtcc
111111;9;119,1;50,58;22;48,82;1713,016932;1692,623874;14,40769599;21,60644571;23,74771688;27,22473339;219,6332424;257,0748982
111111;9;119,1;50,58;22;59,95;1713,016932;1692,623874;15,09086345;25,16503446;27,26551951;30,02877896;294,5879297;338,4839886
111111;10;104,43;263,7;23;22,08;1590,65858;1549,872463;10,58399748;12,8170374;14,39749946;13,46961528;62,28040133;76,99399319
111111;10;104,43;263,7;23;37,09;1590,65858;1488,693286;14,56064393;19,08790296;20,0055906;24,61442187;171,1793349;204,8074887
111111;10;104,43;263,7;23;49,11;1590,65858;1509,086345;16,19208862;20,96406436;24,34931211;31,54806184;255,9634765;299,6046222
111111;10;104,43;263,7;23;60,25;1590,65858;1509,086345;17,17095544;26,13370475;28,85617809;35,87139029;373,0400266;428,6315047
111111;10;104,43;263,7;24;37,09;1549,872463;1549,872463;13,71433199;16,02894415;17,68078191;22,90140494;134,7063494;165,2653479
111111;10;104,43;263,7;24;49,11;1549,872463;1549,872463;15,33558016;19,86283919;22,94219106;29,06010867;224,0687327;262,2751282
111111;10;104,43;263,7;24;60,25;1549,872463;1549,872463;16,01874762;23,05435288;27,34709174;31,95592301;300,3081827;345,0607501
111111;11;137,26;180,01;25;30,49;1667,907487;1667,907487;10,97146559;14,84614675;15,52931421;15,39675933;82,42874334;98,17218467
111111;11;137,26;180,01;25;41,79;1667,907487;1667,907487;12,30721094;17,66038885;19,04711684;19,47537108;128,0989983;149,9399642
111111;11;137,26;180,01;25;55,22;1667,907487;1667,907487;13,46961528;20,31148648;21,92253812;23,45201753;185,9133198;213,6172901
111111;11;137,26;180,01;25;67,18;1667,907487;1667,907487;14,18337234;22,39157847;24,71638717;26,1846874;231,2266963;263,1622262
111111;11;137,26;180,01;26;30,49;1758,065199;1758,065199;11,86876017;16,40621574;17,08938321;18,88397237;110,775095;131,9328934
111111;11;137,26;180,01;26;41,79;1758,065199;1758,065199;13,10254023;19,1694752;21,16799495;23,095139;163,919406;191,868093
111111;11;137,26;180,01;26;55,22;1758,065199;1758,065199;14,18337234;22,1570583;23,75791341;27,20434033;232,6032278;267,261231
111111;11;137,26;180,01;26;67,18;1758,065199;1758,065199;14,85634328;24,17597111;25,79721928;29,92681367;280,1802337;318,8760627
111111;11;137,26;180,01;27;41,79;1713,016932;1713,016932;12,61310682;18,62905914;20,29109343;20,77033031;142,3537464;166,6316828
111111;11;137,26;180,01;27;55,22;1713,016932;1713,016932;13,83669034;21,90214506;23,47241059;25,05287264;210,4869556;241,8514799
111111;11;137,26;180,01;27;67,18;1713,016932;1713,016932;14,66260922;24,22695376;25,43014422;28,24438633;263,2132089;299,5740326
111111;12;56,86;125,31;28;28,68;1713,016932;1713,016932;10,98166212;13,69393893;14,33632028;15,85560315;78,46229342;95,68423151
111111;12;56,86;125,31;28;46,06;1713,016932;1713,016932;13,8570834;18,53729038;20,41345178;25,44034075;176,1858308;206,2248063
111111;12;56,86;125,31;28;58,38;1713,016932;1713,016932;15,13164957;23,615162;26,04193598;30,64057073;284,0243253;326,3501187
111111;12;56,86;125,31;28;65,05;1713,016932;1713,016932;15,68226215;24,98149693;27,69377374;33,01636207;326,5234597;371,6329056
111111;12;56,86;125,31;29;46,06;1651,837756;1672,230815;13,3370604;18,24159102;21,45349777;23,18690776;159,8305977;187,0757242
111111;12;56,86;125,31;29;58,38;1651,837756;1672,230815;14,66260922;22,13666524;25,34857199;28,2341898;248,672958;285,7271457
111111;12;56,86;125,31;29;65,05;1651,837756;1672,230815;15,13164957;24,9713004;28,22399327;30,20211996;301,99061;343,7148082
111111;13;178,31;144,91;30;28,42;1468,300228;1447,907169;9,890633479;11,79738447;13,31666734;10,80832112;46,48597735;56,69270324
111111;13;178,31;144,91;30;45,8;1468,300228;1447,907169;11,37932677;16,23287474;16,02894415;14,31592722;85,99752862;100,6601378
111111;13;178,31;144,91;30;58,11;1468,300228;1447,907169;12,76605476;17,8847125;19,25104743;18,0580535;124,0407797;142,5270874
111111;13;178,31;144,91;30;64,78;1468,300228;1447,907169;13,28607776;20,20952119;21,55546307;19,55694331;152,132218;173,1472651
111111;14;135,39;73,7;31;25,46;1570,265521;1488,693286;12,90880617;14,54025087;15,45793851;19,3428162;103,6375244;126,3757849
111111;14;135,39;73,7;31;42,84;1570,265521;1488,693286;15,51911769;19,23065437;21,84096589;28,48910303;209,9975222;245,7975367
111111;14;135,39;73,7;31;55,16;1570,265521;1468,300228;17,00781097;24,56343923;26,93923057;34,09719418;332,3762675;381,9110072
111111;14;135,39;73,7;31;61,83;1570,265521;1468,300228;17,62979926;27,45925357;30,30408526;36,80947099;403,8335453;459,6289539
111111;15;61,91;167,1;32;26,68;1447,907169;1447,907169;12,13386994;15,93717539;18,17021532;16,4979845;97,20351438;118,5244573
111111;15;61,91;167,1;32;44,05;1447,907169;1447,907169;14,88693286;18,74122096;20,31148648;25,18542752;179,8361883;210,5073486
111111;15;61,91;167,1;32;56,37;1447,907169;1427,51411;16,58975327;22,70767088;24,95090734;31,16059372;279,6806038;321,3640158
111111;15;61,91;167,1;32;63,04;1447,907169;1427,51411;17,3646895;25,11405181;29,44757679;34,382697;352,4532338;401,1416615
111111;16;51,29;322,61;33;45,96;1549,872463;1611,051639;15,47833157;19,65890861;23,22769388;30,2836922;225,9143045;264,4265959
111111;16;51,29;322,61;33;58,28;1549,872463;1590,65858;16,48778797;24,71638717;26,47019022;34,036015;328,1039217;376,99628
111111;16;51,29;322,61;33;64,95;1549,872463;1590,65858;16,87525609;27,63259456;29,6922935;35,74903193;388,1716762;441,7952241
111111;16;51,29;322,61;34;28,58;1590,65858;1590,65858;12,29701441;17,30351032;19,84244613;18,71063137;119,7174512;145,9735143
111111;16;51,29;322,61;34;45,96;1590,65858;1590,65858;15,16223916;19,74048084;24,83874552;28,84598156;216,7680177;253,7304366
111111;16;51,29;322,61;34;58,28;1590,65858;1590,65858;16,37562615;23,615162;27,18394727;34,07680112;323,1688015;371,3270097
111111;16;51,29;322,61;34;64,95;1590,65858;1590,65858;16,99761444;26,32743881;29,91661714;36,96241893;394,5649001;449,0755461
111111;17;45,17;85;35;28,58;1651,837756;1529,479404;12,73546517;16,85486303;18,10903614;19,08790296;116,5667236;142,1396193
111111;17;45,17;85;35;45,96;1651,837756;1529,479404;15,07047039;20,68875807;22,65668824;27,01060627;208,3660775;243,8907858
111111;17;45,17;85;35;58,28;1651,837756;1529,479404;16,18189209;23,84968217;26,61294163;31,47668613;295,6891549;339,7483583
111111;17;45,17;85;35;64,95;1651,837756;1529,479404;16,62034286;25,58309216;29,16207397;33,34265101;341,379803;388,5387512
111111;18;94,53;92,2;36;29,7;1590,65858;1570,265521;12,25622829;16,62034286;18,21100144;18,39453896;112,2026091;136,8170309
111111;18;94,53;92,2;36;47,08;1590,65858;1570,265521;14,82575369;20,29109343;22,75865353;27,33689521;211,14973;247,1536751
111111;18;94,53;92,2;36;59,4;1590,65858;1570,265521;15,93717539;24,09439888;27,51023621;31,92533342;308,0881346;354,0031063
111111;18;94,53;92,2;36;66,06;1590,65858;1570,265521;16,36542962;25,61368175;29,6922935;33,81169136;353,0854187;401,8554186
111111;18;94,53;92,2;37;47,08;1631,444698;1692,623874;15,16223916;22,61590212;24,47167046;30,79351867;260,0420883;304,3867944
111111;18;94,53;92,2;37;59,4;1631,444698;1692,623874;16,2532678;25,91957763;27,83652515;35,68785276;361,6708964;415,559554
111111;18;94,53;92,2;37;66,06;1631,444698;1692,623874;16,6713255;27,09217851;30,16133385;37,84951698;408,0753015;464,4519123
111111;19;129,86;162,95;38;30,06;1427,51411;1468,300228;13,44922223;18,81259667;20,65816848;20,78052683;144,5358037;176,2368135
111111;19;129,86;162,95;38;47,44;1427,51411;1468,300228;15,40695586;21,35153248;24,10459541;27,64279109;226,4853101;265,0893703
111111;19;129,86;162,95;38;59,76;1427,51411;1468,300228;16,20228515;23,36024876;26,24586657;30,81391172;289,8975262;333,0900246
111111;19;129,86;162,95;38;66,43;1427,51411;1468,300228;16,66112897;26,28665269;29,61072126;32,71046619;348,4459978;396,5838129
111111;19;129,86;162,95;39;47,44;1427,51411;1549,872463;14,9685051;21,14760189;24,5532427;28,20360021;238,0175848;278,5895752
111111;19;129,86;162,95;39;59,76;1427,51411;1549,872463;15,74344133;23,38064182;26,85765833;31,51747225;304,6315111;350,0264599
111111;19;129,86;162,95;39;66,43;1427,51411;1549,872463;16,11051639;25,70545052;30,44683667;33,08773777;358,2244695;407,6980299
111111;20;33,99;216,67;40;23,88;1366,334934;1284,762699;10,65537318;13,1637194;14,0304244;11,16519965;53,19529367;64,86012326
111111;20;33,99;216,67;40;41,26;1366,334934;1284,762699;15,20302528;19,02672378;19,49576414;22,77904659;159,9937422;187,2694582
111111;20;33,99;216,67;40;53,58;1366,334934;1284,762699;16,80388038;22,921798;24,67560105;28,05065227;249,4478943;286,6142438
111111;20;33,99;216,67;40;60,25;1366,334934;1284,762699;17,58901315;25,0732657;27,75495292;30,83430478;303,3977311;345,3156633
111111;21;32,66;236,13;41;23,59;1692,623874;1713,016932;8,901570131;11,36913024;12,3989797;10,3494773;42,47874131;51,78817262
111111;21;32,66;236,13;41;40,97;1692,623874;1713,016932;12,0522977;17,39527909;18,8227932;18,92475849;120,9512313;141,5788102
111111;21;32,66;236,13;41;53,29;1692,623874;1713,016932;13,47981181;20,88249213;22,04489648;23,72732382;189,8797697;218,1751387
111111;21;32,66;236,13;41;59,95;1692,623874;1713,016932;14,1018001;23,64575158;24,69599411;25,98075681;235,9374929;268,5357972
111111;22;176,72;147,84;42;19,12;1549,872463;1509,086345;7,881917195;11,08362741;12,09308382;7,249732375;29,33541497;35,77962152
111111;22;176,72;147,84;42;36,5;1549,872463;1509,086345;12,47035541;17,23213462;17,55842356;18,17021532;117,1173362;137,0821407
111111;22;176,72;147,84;42;48,82;1549,872463;1509,086345;13,98963828;20,42364831;21,06602966;23,01356676;181,7429393;208,8351178
111111;22;176,72;147,84;42;55,49;1549,872463;1509,086345;14,80536063;23,00337024;24,36970517;25,84820193;232,9499097;265,1403529
111111;22;176,72;147,84;43;36,5;1631,444698;1468,300228;13,41863264;17,65019232;17,84392638;20,60718584;135,9809155;159,1678233
111111;22;176,72;147,84;43;48,82;1651,837756;1488,693286;15,17243569;19,99539407;22,37118541;26,99021321;212,3937066;244,0437337
111111;22;176,72;147,84;43;55,49;1651,837756;1488,693286;15,96776498;23,00337024;25,75643316;29,96759979;273,328166;311,0757177
111111;23;166,8;239,54;44;19,35;1651,837756;1631,444698;7,718772725;10,30869118;11,39971982;7,535235197;28,43812038;34,67839635
111111;23;166,8;239,54;44;36,73;1651,837756;1631,444698;11,77699141;16,50818103;16,37562615;17,63999579;109,5005288;128,170374
111111;23;166,8;239,54;44;49,05;1651,837756;1631,444698;13,39823958;19,56713984;21,14760189;22,921798;174,860282;200,9124145
111111;23;166,8;239,54;44;55,72;1651,837756;1611,051639;14,39749946;22,055093;24,43088435;26,12350822;227,5559457;258,9918457
111111;24;25,8;217,35;45;18,96;1713,016932;1733,409991;7,565824785;9,87024042;11,48129206;7,688183137;27,86711474;33,97483583
111111;24;25,8;217,35;45;48,65;1713,016932;1733,409991;13,83669034;19,08790296;20,22991425;25,77682622;189,8185906;218,0935665
111111;24;25,8;217,35;45;55,32;1713,016932;1713,016932;14,68300228;22,44256112;23,59476894;28,59106832;247,7552704;281,9748229
111111;25;63,61;327,58;46;19,45;1468,300228;1509,086345;9,431789658;12,86802005;13,66334934;10,20672589;47,27111011;57,64098047
111111;25;63,61;327,58;46;36,83;1468,300228;1509,086345;14,12219316;18,76161402;19,96480449;23,01356676;159,1780198;186,3109845
111111;25;63,61;327,58;46;49,15;1468,300228;1509,086345;15,85560315;22,94219106;24,12498846;29,14168091;257,1054878;295,4240451
111111;25;63,61;327,58;46;55,81;1468,300228;1509,086345;16,72230815;25,64427134;27,83652515;32,5065356;323,9947204;368,7472878
111111;26;178,12;187;47;19,45;1488,693286;1488,693286;8,248992252;10,64517665;12,25622829;7,769755372;30,27349567;36,91143628
111111;26;178,12;187;47;36,83;1488,693286;1488,693286;12,61310682;17,50744091;20,27070037;18,48630773;122,2869766;143,1388791
111111;26;178,12;187;47;49,15;1488,693286;1488,693286;14,18337234;21,31074636;23,39083835;23,95164747;200,7594666;230,6760837
111111;26;178,12;187;47;55,81;1488,693286;1468,300228;15,16223916;24,05361276;28,12202797;27,1941438;263,5496944;299,9513042
111111;27;108,34;168,73;48;38,7;1753,80305;1774,196109;13,32686387;18,22119797;20,71934766;24,41049129;167,4270121;199,9539407
111111;27;108,34;168,73;48;50,79;1753,80305;1774,196109;15,16223916;20,36246913;23,75791341;31,9865126;253,2511997;296,9637211
111111;27;108,34;168,73;48;63,5;1753,80305;1774,196109;16,45719839;24,12498846;27,77534598;38,07384063;368,0131376;422,8500725
111111;28;156,91;98,04;49;23,29;1739,283192;1797,260658;8,381547134;12,94959229;13,92845911;9,656113304;48,39272834;59,16026334
111111;28;156,91;98,04;49;37,52;1739,283192;1797,260658;11,62404347;17,29331379;18,29257367;18,60866608;122,8171961;146,6260922
111111;28;156,91;98,04;49;48,06;1739,283192;1797,260658;12,75585823;20,74993725;22,02450342;22,5037403;186,7392387;216,4519252
111111;28;156,91;98,04;49;60,28;1739,283192;1797,260658;13,88767299;23,31946265;24,96110387;26,86785486;257,2074531;291,4983813
111111;28;156,91;98,04;49;71,22;1739,283192;1797,260658;14,47907169;26,16429434;27,98947309;29,37620108;316,5308609;358,7139029
111111;29;152,85;305,46;50;30,58;1577,749774;1532,670918;12,49074847;18,50670079;19,90362531;18,45571814;129,5774951;153,692287
111111;29;152,85;305,46;50;42,71;1577,749774;1532,670918;13,77551116;19,81185655;21,26996024;22,5037403;171,9848607;202,0952119
111111;29;152,85;305,46;50;53,02;1577,749774;1532,670918;14,74418145;21,41271166;23,63555506;25,88898804;224,0993223;255,4944362
111111;29;152,85;305,46;50;64,55;1577,749774;1510,126391;15,76383439;23,8598787;25,99095334;29,20286009;282,4540598;322,0369868
111111;30;157,24;320,59;51;30,42;1780,599529;1780,599529;12,29701441;15,54970727;17,15056238;20,95386783;122,2869766;149,3893516
111111;30;157,24;320,59;51;42,54;1780,599529;1780,599529;13,76531464;19,68949819;22,18764789;26,21527698;204,9196505;240,1078734
111111;30;157,24;320,59;51;52,86;1780,599529;1758,065199;14,76457451;22,1570583;24,98149693;30,41624708;281,995216;321,5169638
111111;30;157,24;320,59;51;64,39;1780,599529;1758,065199;15,47833157;23,41123141;27,75495292;33,75051218;335,7411222;382,7879087
111111;31;51,84;295,88;52;30,39;1465,047535;1487,592061;12,70487558;19,20006478;19,86283919;18,34355632;132,9525463;156,8939973
111111;31;51,84;295,88;52;42,51;1465,047535;1487,592061;14,30573069;23,8598787;24,69599411;23,3398557;224,711114;255,5862049
111111;31;51,84;295,88;52;52,83;1465,047535;1487,592061;15,39675933;24,22695376;25,04267611;27,14316116;262,5198449;299,3089228
111111;31;51,84;295,88;52;64,36;1465,047535;1487,592061;16,34503656;25,40975116;26,59254857;30,74253602;313,4005264;357,3271749
111111;32;127,84;90,72;53;30,35;1532,670918;1510,126391;13,78570769;18,93495502;20,1075559;22,06528953;155,0178359;184,5979675
111111;32;127,84;90,72;53;42,48;1532,670918;1510,126391;15,94737192;23,88027176;26,22547351;28,74401626;269,8919356;308,9956257
111111;32;127,84;90,72;53;64,32;1532,670918;1465,047535;18,1294292;27,3674848;29,77386573;37,62519334;419,2506977;478,0030998
111111;33;33,3;184,1;54;41,92;1549,872463;1570,265521;12,65389294;17,98667779;18,70043485;19,37340578;125,7945827;149,8176059
111111;33;33,3;184,1;54;54,47;1549,872463;1570,265521;13,95904869;21,83076936;24,4512774;23,81909258;195,2125546;228,4940264
111111;33;33,3;184,1;54;66,56;1549,872463;1570,265521;14,83595022;25,29758934;27,93849045;27,11257157;268,2604909;308,230886
111111;34;148,33;177,75;55;40,51;1672,230815;1651,837756;13,21470205;18,80240014;20,84170601;22,17745136;150,4803803;179,2243966
111111;34;148,33;177,75;55;53,06;1672,230815;1651,837756;14,24455152;22,228434;24,59402882;25,91957763;214,5451743;251,1201251
