"parcela";"estrato";"talhao";"area";"distkm";"id";"ncovas";"nfustes";"dapmed";"htmed";"hd";"ab";"vtsc";"vtcc";"sitio";"licl4";"lscl4";"lscl3";"lscl2";"lscl1";"cls";"mudou";"nmudou";"ncls";"s";"max_id";"vtcc2";"vtcc3";"vtcc4";"vtcc5";"vtcc6";"vtcc7";"vtcc8";"vtcc9";"vtcc10";"ima2";"ima3";"ima4";"ima5";"ima6";"ima7";"ima8";"ima9";"ima10";"ica3";"ica4";"ica5";"ica6";"ica7";"ica8";"ica9";"ica10"
1573;494631;1002;74,92;232,62;64,95;1614,324225;1614,324225;17,25050309;26,71913557;30,3617133;37,51234176;400,4351936;455,756843;31,50078965;20,83079941;23,5713772;26,36571496;29,20991724;32,10067095;1;0;1;1;31,535;64,95;122,742119706936;249,080219961023;354,823235143082;438,748593997271;505,457752595144;559,231182370462;603,283249993793;639,931373449232;670,846426397116;61,3710598534678;83,0267399870076;88,7058087857705;87,7497187994543;84,2429587658573;79,8901689100661;75,4104062492242;71,1034859388035;67,0846426397116;126,338100254087;105,743015182059;83,9253588541893;66,7091585978723;53,7734297753188;44,052067623331;36,6481234554381;30,9150529478843
1574;494631;1002;74,92;232,62;64,95;1655,717154;1655,717154;15,98801876;27,12271662;29,09922897;31,9035999;331,3814401;377,1620193;30,40348378;20,83079941;23,5713772;26,36571496;29,20991724;32,10067095;2;0;0;2;29,125;64,95;92,8558109310566;192,951333127368;278,142357722549;346,384731801728;400,946549088576;445,105987635564;481,38899091131;511,641832045545;537,207365397118;46,4279054655283;64,3171110424559;69,5355894306372;69,2769463603456;66,824424848096;63,5865696622234;60,1736238639138;56,849092449505;53,7207365397118;100,095522196311;85,1910245951812;68,2423740791791;54,5618172868479;44,1594385469881;36,2830032757466;30,2528411342348;25,5655333515729
1575;494631;1003;81,36;246,49;64,95;1676,413618;1552,234831;16,8676185;25,96371461;29,59594412;33,83871933;346,4588144;394,3193883;30,83613077;20,83079941;23,5713772;26,36571496;29,20991724;32,10067095;1;0;1;2;29,125;64,95;111,244310029403;217,650797724081;304,439844545185;372,345601970986;425,836339291494;468,687175969596;503,632019917279;532,602914438713;556,975000256226;55,6221550147015;72,5502659080271;76,1099611362963;74,4691203941973;70,972723215249;66,9553108527995;62,9540024896598;59,1781016043014;55,6975000256226;106,406487694678;86,7890468211037;67,9057574258014;53,4907373205078;42,850836678102;34,9448439476823;28,9708945214344;24,3720858175126
1576;494631;1004;107,83;237,36;66,06;1593,62776;1572,931296;16,43299275;24,99098079;28,64390676;32,77285141;327,0869237;372,2673055;29,80141942;21,18725762;23,89104134;26,63870678;29,42694498;32,25295022;2;0;0;2;29,125;66,06;98,860774879824;201,182900667409;286,995173575072;355,176897921592;409,409693279807;453,147020519857;488,989895278535;518,816531612429;543,982518097736;49,430387439912;67,0609668891364;71,748793393768;71,0353795843184;68,2349488799678;64,7352886456939;61,1237369098169;57,6462812902699;54,3982518097736;102,322125787585;85,812272907663;68,18172434652;54,2327953582144;43,7373272400505;35,842874758678;29,8266363338944;25,1659864853068
1577;494631;1004;107,83;237,36;66,06;1614,324225;1593,62776;16,6089127;25,99475931;30,13405219;34,31473801;358,338585;407,8341796;31,12859106;21,18725762;23,89104134;26,63870678;29,42694498;32,25295022;1;0;1;2;29,125;66,06;114,112584549235;221,376110784492;308,339638620687;376,156458132971;429,465186680819;472,108535296715;506,847452114784;535,62441954676;559,817988438785;57,0562922746175;73,7920369281642;77,0849096551717;75,2312916265942;71,5775311134699;67,4440764709592;63,355931514348;59,5138243940844;55,9817988438785;107,263526235258;86,9635278361941;67,8168195122846;53,3087285478481;42,6433486158951;34,7389168180693;28,7769674319761;24,1935688920249
1578;494631;1004;107,83;237,36;66,06;1655,717154;1717,806547;16,91935966;27,49525298;30,61007088;38,41263796;414,1466013;471,3619772;31,55058153;21,18725762;23,89104134;26,63870678;29,42694498;32,25295022;1;0;1;1;31,535;66,06;129,552738569203;258,210893033012;364,534419329208;448,329100418564;514,638795113472;567,926626450427;611,483175268207;647,657166655251;678,131169032637;64,7763692846017;86,0702976776706;91,1336048323019;89,6658200837128;85,7731325189119;81,1323752072039;76,4353969085258;71,961907406139;67,8131169032637;128,658154463809;106,323526296196;83,7946810893566;66,3096946949075;53,2878313369556;43,5565488177795;36,1739913870447;30,4740023773857
1579;494631;1005;56,84;137,81;66,43;1448,752509;1490,145438;16,90901143;26,67774264;30,05126634;33,19712893;353,6301393;402,4841436;30,99549527;21,30484199;23,99624469;26,72836163;29,49808362;32,30277699;1;0;1;1;31,535;66,43;81,4425798004703;189,486311743417;289,028722141551;372,356465249883;440,863519133221;497,386092111674;544,484778410374;584,179442415703;618,008845601499;40,7212899002351;63,1621039144724;72,2571805353877;74,4712930499766;73,4772531888702;71,0551560159534;68,0605973012968;64,9088269350781;61,8008845601499;108,043731942947;99,5424103981334;83,3277431083324;68,5070538833381;56,5225729784527;47,0986862987006;39,6946640053289;33,8294031857957
1580;494631;1005;56,84;137,81;66,43;1448,752509;1572,931296;16,35020689;26,0878934;30,89982138;33,58001352;363,554094;413,7637167;31,75322073;21,30484199;23,99624469;26,72836163;29,49808362;32,30277699;1;0;1;1;31,535;66,43;84,4268870014009;194,087401366878;294,276532370401;377,755329814249;446,18391968808;502,526696692033;549,405568228888;588,870010447139;622,473033767084;42,2134435007004;64,695800455626;73,5691330926001;75,5510659628498;74,36398661468;71,7895280988618;68,675696028611;65,4300011607933;62,2473033767084;109,660514365477;100,189131003523;83,4787974438486;68,4285898738308;56,3427770039525;46,8788715368558;39,4644422182511;33,603023319945
1581;494631;1006;46,64;98,68;55,49;1572,931296;1531,538367;15,02563317;23,34561187;24,73227498;26,23276865;236,4157131;269,0850821;28,72463801;17,57323531;20,59452896;23,77950773;27,12122805;30,61360083;2;0;1;2;29,125;55,49;66,6137112027649;154,626578214878;235,58324688291;303,291722565118;358,925786579646;404,809269609318;443,031687253992;475,238371805107;502,681459079651;33,3068556013825;51,5421927382927;58,8958117207276;60,6583445130236;59,8209644299411;57,829895658474;55,378960906749;52,8042635339008;50,2681459079651;88,0128670121133;80,9566686680321;67,7084756822077;55,6340640145283;45,8834830296714;38,2224176446739;32,206684551115;27,4430872745447
1582;494631;1006;46,64;98,68;55,49;1676,413618;1510,841903;16,20533164;23,34561187;26,13963456;30,41345446;277,3947126;315,7038683;29,77742307;17,57323531;20,59452896;23,77950773;27,12122805;30,61360083;2;0;0;2;29,125;55,49;98,1550750251391;200,224352700956;285,96900731395;354,160571270691;408,433200262435;452,220452278538;488,11490795808;517,991242039412;543,203666768692;49,0775375125695;66,7414509003188;71,4922518284876;70,8321142541383;68,0722000437392;64,6029217540769;61,01436349476;57,5545824488236;54,3203666768691;102,069277675817;85,744654612994;68,1915639567409;54,2726289917441;43,787252016103;35,8944556795414;29,8763340813326;25,2124247292792
1583;494631;1007;116,75;98,65;55,72;1676,413618;1635,020689;14,61170388;22,38322627;24,79436437;26,51217092;230,9414982;262,8450981;28,72211483;17,65691448;20,67234557;23,84818629;27,17749541;30,65419105;2;0;1;2;29,125;55,72;68,0520919317223;156,844530586748;238,113121379828;305,89452067636;361,490823818599;407,287670338492;445,404142825619;477,499854704345;504,833814659329;34,0260459658612;52,2815101955827;59,5282803449571;61,1789041352721;60,2484706364331;58,1839529054988;55,6755178532024;53,0555394115939;50,4833814659329;88,7924386550258;81,2685907930803;67,7813992965319;55,5963031422385;45,7968465198927;38,1164724871272;32,0957118787264;27,3339599549835
1584;494631;1008;161,01;114,95;55,81;1759,199476;1697,110082;14,7462309;23,75954115;27,2779401;28,46798681;266,0530501;302,7996227;30,55772291;17,68960082;20,70272125;23,87497843;27,19943346;30,67000853;1;0;1;2;29,125;55,81;81,8936418461053;177,449664250243;261,208725729752;329,408786897484;384,503395290405;429,412990734376;466,505134839829;497,555859191628;523,878020664667;40,9468209230527;59,1498880834143;65,3021814324379;65,8817573794967;64,0838992150675;61,3447129620537;58,3131418549786;55,2839843546253;52,3878020664667;95,5560224041375;83,7590614795088;68,200061167732;55,0946083929212;44,909595443971;37,0921441054532;31,0507243517989;26,3221614730386
1585;494631;1009;129,94;263,22;55,32;1738,503011;1738,503011;14,90145438;22,77645909;23,94580933;29,01644312;251,4413462;286,1700135;28,16571163;17,51124982;20,53683693;23,72855108;27,07945045;30,58344361;2;0;1;2;29,125;55,32;87,1209665891851;184,922681434184;269,416339220198;337,663548254687;392,516284513464;437,072050967176;473,777632597884;504,444639773882;530,401419943158;43,5604832945925;61,6408938113947;67,3540848050495;67,5327096509375;65,4193807522441;62,4388644238823;59,2222040747355;56,0494044193203;53,0401419943158;97,801714844999;84,4936577860138;68,2472090344896;54,8527362587769;44,5557664537114;36,7055816307083;30,6670071759985;25,9567801692757
1586;494631;1010;73,6;50,51;55,81;1490,145438;1531,538367;16,97110082;26,02580401;28,25067393;32,99016428;328,8150785;374,2334696;31,26826654;17,68960082;20,70272125;23,87497843;27,19943346;30,67000853;1;0;1;1;31,535;55,81;103,148170727251;221,811732912524;325,271495889341;409,263394717544;476,988050401349;532,121470568828;577,614710587856;615,670711465453;647,912998493776;51,5740853636254;73,9372443041747;81,3178739723352;81,8526789435088;79,4980084002248;76,017352938404;72,201838823482;68,4078568294948;64,7912998493776;118,663562185273;103,459762976817;83,9918988282033;67,7246556838048;55,1334201674792;45,493240019028;38,0560008775969;32,2422870283228
1587;494631;1011;51,18;104,71;55,81;1510,841903;1490,145438;15,3878213;24,41147978;28,54042443;27,5987353;267,4707579;304,4139469;31,47828289;17,68960082;20,70272125;23,87497843;27,19943346;30,67000853;1;0;1;2;29,125;55,81;75,4645515373439;168,036536875839;250,746041674692;318,81027063439;374,166110445276;419,49836015261;457,066752146185;488,597632561929;515,381399064432;37,732275768672;56,0121789586129;62,6865104186731;63,762054126878;62,361018407546;59,9283371646585;57,1333440182731;54,2886258402144;51,5381399064432;92,5719853384946;82,7095047988539;68,0642289596976;55,3558398108857;45,332249707334;37,5683919935749;31,5308804157445;26,7837665025025
1588;494631;1012;77,96;127,13;71,22;1765,160057;1824,000106;14,69448974;26,55356385;28,40589742;29,813257;321,2401725;364,0508091;28,56746473;22,77108705;25,29830402;27,83048384;30,36719062;32,90805957;2;0;0;2;29,125;71,22;65,5726825923736;153,011366184465;233,73516910304;301,38684083315;357,046215833169;402,991577104922;441,290542497191;473,577813928089;501,100379026595;32,7863412961868;51,0037887281551;58,43379227576;60,27736816663;59,5077026388615;57,5702253007031;55,1613178121489;52,6197571031211;50,1100379026595;87,4386835920916;80,7238029185746;67,6516717301101;55,6593750000188;45,9453612717531;38,2989653922696;32,287271430898;27,5225650985056
1589;494631;1013;139,42;76,6;64,55;1601,223363;1532,593887;15,998367;24,21486337;26,3776439;29,63733705;286,6563804;326,8282179;28,09843244;20,70098722;23,45468508;26,26584376;29,13036216;32,04474836;2;0;1;2;29,125;64,55;74,7393368862401;166,958250646421;249,538297817378;317,581212067601;372,963671076469;418,342561943957;455,964669180327;487,550282846337;514,387005759098;37,36966844312;55,6527502154736;62,3845744543444;63,5162424135201;62,1606118460781;59,763223134851;56,9955836475409;54,172253649593;51,4387005759098;92,2189137601806;82,5800471709569;68,0429142502231;55,382459008868;45,3788908674882;37,6221072363704;31,5856136660101;26,8367229127603
1590;494631;1014;178,29;319,95;64,36;1486,844352;1509,724294;16,58821623;25,78779467;26,9881896;31,19992011;318,0632652;362,6434496;28,67438665;20,63907491;23,39897714;26,21812479;29,0923203;32,01798768;2;0;1;2;29,125;64,36;87,752348241158;185,815051500551;270,390831681715;338,640272193142;393,46221561235;437,974730041581;474,633697962397;505,254760593019;531,167984288021;43,876174120579;61,9383505001837;67,5977079204288;67,7280544386284;65,5770359353916;62,5678185773687;59,3292122452996;56,1394178436688;53,1167984288021;98,0627032593932;84,5757801811641;68,2494405114267;54,8219434192078;44,5125144292311;36,6589679208161;30,6210626306224;25,9132236950019
1591;494631;1015;41,5;316,2;64,32;1555,473828;1486,844352;18,39915687;27,77465525;30,21683805;38,18497685;425,4882638;485,1147778;31,47208432;20,62602013;23,38722621;26,20805563;29,08429061;32,01233755;1;0;0;1;31,535;64,32;131,032252935129;260,17304508065;366,610032801977;450,37012420491;516,590471966087;569,772208435945;613,221558675299;649,293550502141;679,673016481373;65,5161264675643;86,7243483602166;91,6525082004944;90,0740248409821;86,0984119943478;81,3960297765636;76,6526948344123;72,1437278335712;67,9673016481373;129,140792145521;106,436987721328;83,760091402933;66,2203477611765;53,1817364698584;43,4493502393533;36,0719918268426;30,3794659792316
1592;494631;1016;92,7;66,05;64,52;1532,593887;1441,094818;16,69169855;25,1565525;27,40211889;30,17544512;302,0855947;344,4202126;29,00315116;20,69122235;23,44590105;26,25832121;29,12436643;32,04053148;2;0;0;2;29,125;64,52;79,0063548890172;173,253922374257;256,562749274112;324,713179257407;379,930470912509;425,031794669299;462,337785522351;493,60302137285;520,130769341428;39,5031774445086;57,7513074580858;64,140687318528;64,9426358514815;63,3217451520849;60,7188278098999;57,7922231902939;54,8447801525389;52,0130769341428;94,2475674852402;83,3088268998546;68,1504299832953;55,2172916551021;45,1013237567896;37,3059908530523;31,2652358504985;26,527747968578
1593;494631;1017;96,4;208,9;66,56;1697,110082;1676,413618;14,41508747;25,8291876;28,58181736;26,27416158;261,6136585;300,5954492;29,65209045;21,34600855;24,03304832;26,75970402;29,52293709;32,32017459;2;0;0;2;29,125;66,56;48,9032633300377;125,834661703643;201,851280342024;268,021875605966;323,78947758982;370,595569722691;410,089209822828;443,693990067975;472,549936514072;24,4516316650188;41,9448872345476;50,4628200855059;53,6043751211931;53,9649129316367;52,9422242460987;51,2611512278534;49,299332229775;47,2549936514072;76,9313983736052;76,0166186383808;66,1705952639419;55,7676019838543;46,8060921328707;39,4936401001369;33,6047802451473;28,8559464460976
1594;494631;1017;96,4;208,9;66,56;1572,931296;1593,62776;15,05667787;25,67396411;28,35415625;27,51594945;272,2516412;312,8167115;29,44643714;21,34600855;24,03304832;26,75970402;29,52293709;32,32017459;2;0;1;2;29,125;66,56;56,545674740032;138,624923418926;217,051246106109;284,050044761699;339,846849140138;386,293863311957;425,249419936172;458,244460753533;486,474431435235;28,272837370016;46,2083078063085;54,2628115265273;56,8100089523398;56,6411415233564;55,1848376159938;53,1561774920214;50,916051194837;48,6474431435235;82,0792486788937;78,4263226871836;66,9987986555898;55,7968043784393;46,4470141718186;38,9555566242146;32,9950408173617;28,2299706817017
1595;494631;1018;138,46;340,72;65,14;1717,806547;1614,324225;15,10841903;24,37008685;28,37485272;27,9505752;269,2920468;309,4224913;29,73473448;20,89220836;23,62652732;26,4128748;29,2474542;32,12703817;2;0;0;2;29,125;65,14;61,580973718927;146,736929302743;226,509209269109;293,909569361846;349,64900879085;395,824536693249;434,415707643638;467,014028450937;494,845301853554;30,7904868594635;48,912309767581;56,6273023172773;58,7819138723692;58,2748347984749;56,5463623847499;54,3019634554547;51,8904476056597;49,4845301853554;85,1559555838161;79,772279966366;67,400360092737;55,7394394290035;46,1755279023997;38,5911709503885;32,5983208072994;27,8312734026173
1596;494631;1019;95,01;203,36;61,89;1552,234831;1345,270187;16,42264452;27,22619894;30,09265927;27,56769061;291,5924872;335,034366;31,73477579;19,81956506;22,65829711;25,58109184;28,58258896;31,6581885;1;0;1;2;29,125;61,89;64,2306168673147;150,916405975829;231,330893149142;298,904148695521;354,593536595026;400,617585922474;439,015046740976;471,406538745036;499,032188828675;32,1153084336573;50,3054686586097;57,8327232872856;59,7808297391042;59,0989227658377;57,2310837032106;54,876880842622;52,378504305004;49,9032188828675;86,6857891085143;80,4144871733133;67,5732555463787;55,689387899505;46,024049327448;38,3974608185023;32,3914920040597;27,6256500836387
1597;494631;1020;93,91;329,17;62,09;1697,110082;1676,413618;15,22224958;25,70500881;27,79535172;29,10957721;285,5905125;328,1527916;29,81278351;19,88692856;22,71941571;25,63384132;28,6249318;31,68816428;2;0;0;2;29,125;62,09;74,9563940883483;167,281346656346;249,90038837308;317,94981755141;373,324374518042;418,689329953747;456,295361209086;487,864581072673;514,68543475708;37,4781970441741;55,7604488854485;62,47509709327;63,589963510282;62,2207290863404;59,8127614219639;57,0369201511358;54,2071756747414;51,468543475708;92,3249525679973;82,6190417167343;68,0494291783301;55,3745569666324;45,3649554357049;37,606031255339;31,5692198635866;26,8208536844076
1598;494631;1020;93,91;329,17;62,09;1738,503011;1738,503011;15,0670261;25,7670982;28,37485272;30,08231103;301,475049;346,396725;30,29331463;19,88692856;22,71941571;25,63384132;28,6249318;31,68816428;2;0;0;2;29,125;62,09;82,5430474693136;178,386530160927;262,242355762933;330,451178702777;385,517074041705;430,383158510306;467,427228149499;498,429957152086;524,706254224972;41,2715237346568;59,462176720309;65,5605889407333;66,0902357405555;64,2528456736174;61,4833083586151;58,4284035186873;55,3811063502318;52,4706254224972;95,8434826916133;83,8558256020063;68,2088229398442;55,0658953389271;44,8660844686015;37,0440696391926;31,0027290025877;26,2762970728859
1599;494631;1021;59,85;243,01;61,86;1593,62776;1635,020689;15,82244705;24,94958786;28,2713704;31,36549183;305,5108595;351,032733;30,24907222;19,80944534;22,64911184;25,57316143;28,57622098;31,65367902;2;0;0;2;29,125;61,86;93,73052743343;194,161193385853;279,449359512534;347,686261362535;402,201609756151;446,299969932927;482,518698156375;512,708985087901;538,215688853758;46,865263716715;64,7203977952843;69,8623398781335;69,5372522725071;67,0336016260252;63,7571385618467;60,3148372695469;56,9676650097668;53,8215688853758;100,430665952423;85,288166126681;68,2369018500014;54,5153483936156;44,0983601767759;36,2187282234479;30,190286931526;25,5067037658569
1600;494631;1022;153,9;187,16;63,47;1738,503011;1717,806547;14,12533697;24,88749846;27,29863657;25,87058052;248,6887165;285,745736;29,12512072;20,34691396;23,13562731;25,99217814;28,91192886;31,89091844;2;0;0;2;29,125;63,47;50,9505243246158;129,322521514556;206,033062007959;272,454866046766;328,246171998721;374,963529135748;414,315371755855;447,756094116773;476,441817332784;25,4752621623079;43,1075071715187;51,5082655019897;54,4909732093531;54,7076953331202;53,5662184479639;51,7894214694819;49,7506771240859;47,6441817332784;78,3719971899404;76,7105404934024;66,4218040388068;55,7913059519555;46,7173571370267;39,3518426201076;33,440722360918;28,6857232160111
1601;494631;1022;153,9;187,16;63,47;1448,752509;1490,145438;17,08493138;28,97505019;31,31375067;33,68349584;379,0143529;435,4743078;32,51935471;20,34691396;23,13562731;25,99217814;28,91192886;31,89091844;1;0;1;1;31,535;63,47;91,2822446066639;204,456553180009;305,990819766012;389,738055837523;457,947570399669;513,861918675411;560,233971828279;599,175436134363;632,268650557872;45,6411223033319;68,1521843933364;76,497704941503;77,9476111675045;76,3245950666115;73,4088455250587;70,0292464785348;66,5750484593737;63,2268650557872;113,174308573345;101,534266586003;83,7472360715106;68,2095145621464;55,914348275742;46,3720531528676;38,9414643060843;33,0932144235087
1602;494631;1023;101,83;341,51;63,57;1593,62776;1572,931296;15,63617887;25,52908886;27,23654718;28,78878201;280,1369941;321,8714146;29,05170812;20,37991745;23,16541505;26,01776541;28,93237933;31,90533826;2;0;0;2;29,125;63,57;70,0297445923903;159,868691510381;241,548229946783;309,419815429085;364,959185186272;410,634895153698;448,605421479851;480,549272712018;507,734471078346;35,0148722961951;53,2895638367938;60,3870574866959;61,883963085817;60,8265308643786;58,6621278790997;56,0756776849814;53,3943636346687;50,7734471078346;89,8389469179911;81,6795384364021;67,8715854823016;55,5393697571868;45,6757099674264;37,9705263261529;31,9438512321669;27,1851983663279
1603;494631;1024;113,69;119,22;63,86;1779,89594;1655,717154;15,22224958;25,58083002;28,37485272;29,96848048;299,9538588;341,3985288;29,97253118;20,47537527;23,2515159;26,09168141;28,99142449;31,94695096;2;0;0;2;29,125;63,86;78,5018699222455;172,515608077022;255,742313180823;323,882219303757;379,120077772196;424,254595234207;461,597961951703;492,900866859729;519,464820539153;39,2509349611228;57,5052026923406;63,9355782952057;64,7764438607515;63,1866796286993;60,6077993191724;57,6997452439629;54,7667629844143;51,9464820539153;94,0137381547762;83,2267051038011;68,1399061229346;55,2378584684384;45,134517462011;37,3433667174961;31,302904908026;26,5639536794238
1604;494631;1024;113,69;119,22;63,86;1490,145438;1469,448974;17,35398542;27,3089848;30,4238027;33,72488877;359,5389799;409,2001463;31,71732338;20,47537527;23,2515159;26,09168141;28,99142449;31,94695096;1;0;0;1;31,535;63,86;90,7989042237327;203,734181772673;305,179632329409;388,911274129934;457,137860610121;513,083042969382;559,490883601344;598,468948710312;631,597654131195;45,3994521118664;67,9113939242242;76,2949080823522;77,7822548259868;76,1896434350201;73,2975775670545;69,9363604501679;66,4965498567013;63,1597654131195;112,93527754894;101,445450556736;83,7316418005252;68,2265864801867;55,9451823592611;46,4078406319618;38,9780651089683;33,1287054208832
1605;494631;1025;85,72;272;63,9;1531,538367;1448,752509;16,71239502;27,15376132;29,38897948;30,62041911;321,84037;366,2963755;30,83232561;20,48851239;23,26335881;26,10184329;28,99953826;31,95266684;1;0;1;2;29,125;63,9;83,6970595183163;180,045329124152;264,069162669334;332,291464610878;387,30536922065;432,093805510987;469,052475444109;499,970143493381;526,165272902848;41,8485297591582;60,0151097080507;66,0172906673336;66,4582929221757;64,5508948701084;61,7276865015696;58,6315594305137;55,5522381659312;52,6165272902848;96,3482696058358;84,0238335451822;68,2223019415441;55,013904609772;44,788436290337;36,9586699331222;30,9176680492714;26,195129409467
1606;494631;1026;179,69;344,28;63,9;1531,538367;1469,448974;16,75378795;26,6984391;30,79633906;31,9656893;340,1256963;387,1170187;32,02649344;20,48851239;23,26335881;26,10184329;28,99953826;31,95266684;1;0;1;1;31,535;63,9;77,1696170612774;182,799242306809;281,344490138221;364,415489302337;433,014497939126;489,786086668367;537,198076454618;577,224982745725;611,383418374018;38,5848085306387;60,9330807689364;70,3361225345554;72,8830978604673;72,1690829898543;69,9694409526238;67,1497595568272;64,1361091939695;61,1383418374018;105,629625245532;98,5452478314121;83,0709991641152;68,5990086367892;56,771588729241;47,4119897862507;40,0269062911078;34,1584356282925
1607;494631;1026;179,69;344,28;63,9;1821,288869;1821,288869;15,01528494;25,37386538;27,46420828;31,22061658;306,6595133;349,025176;29,1815423;20,48851239;23,26335881;26,10184329;28,99953826;31,95266684;2;0;0;2;29,125;63,9;88,7480124839377;187,217948760041;271,920472378995;340,171997395099;394,944735739981;439,388839728318;475,974340896278;506,523125922255;532,367908683239;44,3740062419689;62,4059829200136;67,9801180947487;68,0343994790199;65,8241226233301;62,7698342469026;59,4967926120347;56,280347324695;53,2367908683239;98,469936276103;84,702523618954;68,2515250161047;54,7727383448814;44,4441039883377;36,5855011679594;30,5487850259772;25,8447827609844
1608;494631;1027;127,78;216,56;63,93;1531,538367;1469,448974;16,91935966;28,14719161;30,21683805;31,63454586;340,9328584;388,0276632;31,53149138;20,49836054;23,27223574;26,10945939;29,00561877;31,95694997;1;0;1;1;31,535;63,93;74,7230751207647;178,914958513706;276,848777387621;359,749488109255;428,389253630511;485,298379875671;532,88874377301;573,107211158613;607,456710578912;37,3615375603824;59,6383195045685;69,2121943469052;71,949897621851;71,3982089384185;69,3283399822387;66,6110929716263;63,6785790176237;60,7456710578912;104,191883392941;97,933818873915;82,9007107216345;68,6397655212558;56,9091262451601;47,5903638973392;40,218467385603;34,3494994202986
1609;494631;1027;127,78;216,56;63,93;1717,806547;1655,717154;14,46682863;24,50461387;26,53286739;26,21207219;247,4262321;281,6064431;28,36860476;20,49836054;23,27223574;26,10945939;29,00561877;31,95694997;2;0;1;2;29,125;63,93;52,3058597781226;131,605878607714;208,755420325849;275,331083508743;331,131298817739;377,786690096008;417,043607352993;450,375973439185;478,950035801009;26,1529298890613;43,8686262025712;52,1888550814623;55,0662167017486;55,1885498029565;53,9695271565725;52,1304509191242;50,0417748265761;47,8950035801009;79,3000188295912;77,1495417181353;66,575663182894;55,8002153089956;46,6553912782688;39,2569172569859;33,3323660861913;28,5740623618242
1610;494631;1028;90,18;284,16;62,12;1593,62776;1614,324225;15,3567766;25,08411488;27,85744111;29,76151584;294,1278041;337,9525675;29,85875752;19,89701788;22,72856602;25,64173579;28,6312667;31,69264758;2;0;0;2;29,125;62,12;79,9339602308966;174,607386591487;258,064492375231;326,232810663389;381,41159732662;426,451642688772;463,688916067461;494,885035383008;521,346433657001;39,9669801154483;58,2024621971622;64,5161230938076;65,2465621326778;63,5685995544366;60,9216632412532;57,9611145084326;54,9872261536675;52,1346433657001;94,6734263605899;83,457105783744;68,1683182881585;55,1787866632307;45,0400453621526;37,2372733786885;31,1961193155468;26,4613982739932
1611;494631;1028;90,18;284,16;62,12;1738,503011;1738,503011;15,17050842;24,14242575;27,38142243;31,06539309;298,2050076;342,6506649;29,46231316;19,89701788;22,72856602;25,64173579;28,6312667;31,69264758;2;0;0;2;29,125;62,12;90,6522434640321;189,886502971448;274,822234479441;343,07299062402;397,749494473704;442,062102494518;478,507248946682;508,91839593636;534,633111311312;45,3261217320161;63,2955009904827;68,7055586198604;68,6145981248041;66,291582412284;63,1517289277882;59,8134061183353;56,5464884373733;53,4633111311312;99,2342595074161;84,9357315079933;68,2507561445789;54,6765038496837;44,3126080208135;36,4451464521644;30,4111469896778;25,7147153749518
1612;494631;1029;67,75;270,21;62,02;1593,62776;1552,234831;16,36055512;26,29485804;30,17544512;32,52449384;345,4964288;396,9685358;31,7828997;19,86337138;22,69804724;25,61540269;28,61013361;31,67769001;1;0;1;1;31,535;62,02;85,1898698154121;195,254985153577;295,603259838195;379,117185811259;447,52397567846;503,820083144949;550,642655903254;590,048484575264;623,594071523436;42,594934907706;65,0849950511924;73,9008149595488;75,8234371622519;74,5873292797433;71,9742975921356;68,8303319879068;65,5609427305849;62,3594071523436;110,065115338165;100,348274684618;83,5139259730644;68,4067898672004;56,2961074664892;46,8225727583052;39,4058286720098;33,5455869481723
1613;494631;1030;57,44;277,2;62,75;1614,324225;1572,931296;16,41229628;24,68053382;29,96848048;34,36647917;358,297192;411,683722;31,50312475;20,10797509;22,91967154;25,8064424;28,76331041;31,78601539;1;0;1;2;29,125;62,75;120,729496322561;229,853251301887;317,153334985368;384,73390563212;437,610681261289;479,773320847694;514,040372227163;542,375838574038;566,16474025254;60,3647481612807;76,6177504339623;79,288333746342;76,946781126424;72,9351135435482;68,5390458353848;64,2550465283954;60,263982063782;56,616474025254;109,123754979325;87,3000836834811;67,5805706467521;52,8767756291688;42,162639586405;34,2670513794694;28,3354663468746;23,7889016785017
1614;494631;1031;56,16;318,11;66;1552,234831;1531,538367;15,29468721;25,59117825;28,91296079;27,19515425;270,0785124;307,3838896;30,05261261;21,16813162;23,87391785;26,62410527;29,41535271;32,24482667;2;0;0;2;29,125;66;55,3185084192584;136,611952909866;214,683080750117;281,567996330336;337,370370444594;383,879798141082;422,923188303987;456,015583456717;484,344344834429;27,6592542096292;45,5373176366221;53,6707701875292;56,3135992660673;56,228395074099;54,8399711630117;52,8653985379984;50,6683981618575;48,4344344834429;81,293444490608;78,0711278402504;66,8849155802195;55,8023741142577;46,5094276964876;39,0433901629056;33,0923951527299;28,3287613777122
1615;494631;1031;56,16;318,11;66;1738,503011;1759,199476;13,69071121;24,24590807;27,17445778;24,76331968;231,7900533;263,8074837;28,49576396;21,16813162;23,87391785;26,62410527;29,41535271;32,24482667;2;0;1;3;26,715;66;51,2475518887863;120,763011941444;185,380625146924;239,74115101263;284,573692121292;321,643563173228;352,581849550375;378,688124456734;400,958175828776;25,6237759443932;40,2543373138148;46,345156286731;47,948230202526;47,428948686882;45,9490804533183;44,0727311937969;42,0764582729705;40,0958175828776;69,5154600526582;64,6176132054796;54,3605258657061;44,8325411086619;37,0698710519361;30,938286377147;26,1062749063591;22,2700513720421
