"estrato";"talhao";"area";"distkm";"parcela";"id";"ncovas";"nfustes";"dapmed";"htmed";"hd";"ab";"vtsc";"vtcc";"sitio";"licl4";"lscl4";"lscl3";"lscl2";"lscl1"
494631;1055;169,66;225,61;1665;28,75;1681,815395;1681,815395;10,1516158;13,63897005;14,03220288;12,81111148;62,26531321;76,53552542;27,3961525314504;8,10110785998693;10,8804817012504;14,1657898556261;17,9846701087051;22,3634177394628
494631;1031;56,16;318,11;1614;29,37;1552,234831;1531,538367;10,60693801;14,25986398;15,95697407;12,9145938;66,39425786;80,95422058;28,5953942152257;8,39058097955255;11,199315394434;14,4999030629571;18,316331046847;22,6713001788242
494631;990;43,76;295,71;1546;29,47;1509,724294;1509,724294;11,71419886;15,08772256;16,51577861;15,75000942;84,31739604;102,9545623;28,9614504399013;8,4370620291114;11,2503275922622;14,5531885275563;18,3690718603532;22,7201298679885
494631;1032;74,39;185,13;1616;29,47;1717,806547;1531,538367;10,19300873;15,42921422;15,72931296;11,82802942;64,66610308;78,85352944;28,3888245286809;8,4370620291114;11,2503275922622;14,5531885275563;18,3690718603532;22,7201298679885
494631;1079;83,24;213,86;1705;29,57;1558,433423;1584,407485;12,51101274;16,30881396;19,35119423;18,49229096;110,0017084;132,9954804;30,8678328274117;8,4834835789417;11,3012247664275;14,6063074240918;18,4216062813613;22,7687333969077
494631;1004;107,83;237,36;1576;29,7;1593,62776;1655,717154;12,15917285;16,02941169;17,96453112;18,66821091;109,6084756;133,647419;29,8926480558567;8,54374168394341;11,367218922908;14,6751136761865;18,4895941096961;22,8315822702643
494631;1004;107,83;237,36;1577;29,7;1614,324225;1593,62776;12,43857512;16,8676185;18,48194273;18,66821091;113,8719472;138,8525798;30,2448356637707;8,54374168394341;11,367218922908;14,6751136761865;18,4895941096961;22,8315822702643
494631;1017;96,4;208,9;1593;29,76;1697,110082;1676,413618;9,261667828;13,51479127;14,36334631;10,7311168;52,18613503;63,63127986;27,2327269226608;8,57151852296619;11,3976120560466;14,7067759720121;18,5208566351222;22,8604622412009
494631;1005;56,84;137,81;1579;30,06;1448,752509;1490,145438;13,64931828;19,09248843;20,96551846;21,08969724;146,6861916;178,8588455;31,7462353965202;8,71007011882342;11,5489543069917;14,8641966691469;18,6760745535027;23,003669641891
494631;1015;41,5;316,2;1591;30,35;1555,473828;1532,593887;13,99080995;19,21666721;20,40671392;22,3935745;157,3241743;187,3443959;31,2968565347086;8,8434666145465;11,6942625759628;15,0149670566712;18,8244024253876;23,1402404234263
494631;1014;178,29;319,95;1590;30,39;1486,844352;1509,724294;12,89389733;19,48572125;20,15835634;18,61646975;134,9305998;159,228249;31,1227330498247;8,86182402097596;11,7142286804622;15,0356553646058;18,8447303990279;23,1589359706693
